id,docking_score
CP000644432112,-9.24695
CP000339451797,-9.24667
CP000980069704,-9.24096
CP000641535333,-9.23961
CP000759625239,-9.23882
CP001795590528,-9.23777
CP001813710215,-9.23759
CP002116209020,-9.23546
CP001202933438,-9.22987
CP000192255202,-9.22858
CP000319593699,-9.22832
CP002331084590,-9.22693
CP002200826263,-9.22569
CP000310713107,-9.22482
CP002179369038,-9.22423
CP001188909827,-9.22086
CP000367338362,-9.21629
CP001083893002,-9.21566
CP002375466110,-9.21426
CP000158614245,-9.21198
CP002872703285,-9.21112
CP000028548154,-9.21094
CP000357798496,-9.20779
CP001035947519,-9.20581
CP000076910499,-9.20434
CP000197045204,-9.20394
CP000261720114,-9.20038
CP000191053154,-9.1987
CP000309612100,-9.19768
CP003131686945,-9.19683
CP000162204279,-9.19651
CP000311484895,-9.19565
CP000624497527,-9.19294
CP000277970375,-9.19166
CP002834394234,-9.19074
CP000347731115,-9.19055
CP000259679043,-9.18937
CP002311633393,-9.18886
CP000496711311,-9.18814
CP000348083998,-9.18758
CP000505756719,-9.1875
CP000176130483,-9.18633
CP000094523981,-9.18476
CP000100942948,-9.1838
CP001246149412,-9.18363
CP001883551267,-9.18323
CP001058898708,-9.18162
CP000905773774,-9.18129
CP000255389655,-9.18106
CP000178649650,-9.18032
CP002327813963,-9.18008
CP001060767086,-9.17897
CP000327798659,-9.17753
CP001139023839,-9.17703
CP000362411967,-9.17578
CP001236663047,-9.17568
CP001226512477,-9.1727
CP001088908423,-9.17264
CP000234000206,-9.17191
CP000015498113,-9.17189
CP001238121206,-9.1714
CP001884316855,-9.17
CP000260122250,-9.1698
CP002308439178,-9.16609
CP000810924061,-9.16607
CP001378067685,-9.16556
CP001237300103,-9.16504
CP000790654634,-9.16416
CP000910032406,-9.16248
CP000465778076,-9.16178
CP001384961839,-9.16105
CP000170781345,-9.15976
CP001582499204,-9.15885
CP000493689643,-9.15601
CP000147270754,-9.154
CP000859218788,-9.15395
CP000928645532,-9.15395
CP000543340704,-9.15284
CP000196235144,-9.1527
CP000160019298,-9.15243
CP001585372805,-9.15096
CP003131457455,-9.15037
CP001100556541,-9.15036
CP000203950466,-9.15022
CP000358885143,-9.14878
CP000920233768,-9.14876
CP001884669992,-9.14686
CP000255332169,-9.14584
CP002874809672,-9.14554
CP001378850505,-9.14341
CP000318447447,-9.14289
CP000264738188,-9.14046
CP000945420163,-9.13915
CP000270227648,-9.13855
CP001258957159,-9.1384
CP000194810672,-9.13836
CP000189642399,-9.13771
CP001102947929,-9.13613
CP000178205026,-9.13252
CP000553087819,-9.13135
CP001204057304,-9.13091
CP001190766362,-9.12972
CP002395326093,-9.12888
CP000350083945,-9.12869
CP000525969927,-9.12805
CP000263644465,-9.12794
CP000231297293,-9.12691
CP000098730592,-9.12596
CP000224348945,-9.12546
CP001126303718,-9.12541
CP002986949376,-9.12485
CP000016481022,-9.12475
CP000322417982,-9.12462
CP000590772778,-9.12441
CP001113909514,-9.12421
CP002037999715,-9.12419
CP001023751227,-9.12323
CP000710099469,-9.12202
CP000649527314,-9.11812
CP000267329299,-9.11785
CP000009154007,-9.11764
CP000699978551,-9.11524
CP000794525057,-9.11214
CP001190986049,-9.11153
CP000528971278,-9.11105
CP000019529137,-9.11018
CP001384893548,-9.1092
CP001866736786,-9.10656
CP000052041866,-9.10585
CP000072639888,-9.10505
CP000185120212,-9.10492
CP001434385064,-9.10435
CP000947858911,-9.09932
CP000881478705,-9.0989
CP001119077843,-9.09782
CP000629366267,-9.0967
CP000985647955,-9.0965
CP003278412859,-9.09596
CP000052747410,-9.09554
CP001737812926,-9.09376
CP000214403958,-9.0937
CP000365576208,-9.09361
CP000161263998,-9.09314
CP001385024590,-9.09308
CP000080135142,-9.09299
CP001237527975,-9.09284
CP000037530295,-9.09168
CP001214482688,-9.08951
CP002158036980,-9.08831
CP001214180810,-9.08679
CP000041691228,-9.08674
CP001743499495,-9.08642
CP000294528227,-9.08503
CP000363547430,-9.0847
CP000158773019,-9.08468
CP001374410529,-9.08449
CP000990653522,-9.08439
CP001031876042,-9.08364
CP002717244545,-9.08331
CP000729024596,-9.08227
CP002508581889,-9.08188
CP000238495945,-9.08102
CP000891682852,-9.08051
CP000150417033,-9.07963
CP000246937570,-9.07855
CP000805868032,-9.07802
CP000362007947,-9.07575
CP000496747219,-9.07561
CP000010213508,-9.07512
CP002446441408,-9.07484
CP002002532684,-9.07401
CP000046920241,-9.07329
CP000013812326,-9.07322
CP000806906895,-9.07297
CP001429387245,-9.07249
CP000124380448,-9.0723
CP001814149762,-9.07156
CP002311914688,-9.07156
CP001188364284,-9.07152
CP002308169460,-9.07143
CP000700297195,-9.07011
CP001885783455,-9.0701
CP000192806229,-9.06984
CP001067052310,-9.06926
CP000115028047,-9.0691
CP002106275989,-9.06807
CP000306403165,-9.06647
CP000466256308,-9.06529
CP002406189241,-9.06468
CP002816507745,-9.06449
CP000087520702,-9.06438
CP000309708726,-9.06389
CP000354910104,-9.06295
CP002330552716,-9.06226
CP000101138324,-9.06147
CP000013710092,-9.05901
CP000260730889,-9.05853
CP002155598284,-9.05831
CP000311523021,-9.05798
CP003004294767,-9.05694
CP000571205948,-9.05689
CP001963589102,-9.05615
CP001592145120,-9.05614
CP001109064056,-9.05582
CP000750620967,-9.05565
CP000232095390,-9.05549
CP000212005458,-9.05548
CP001203692540,-9.05496
CP002102625449,-9.05448
CP000910143405,-9.05377
CP000078743805,-9.05331
CP000068969718,-9.05303
CP000478998688,-9.05229
CP000207017507,-9.0493
CP000727016598,-9.04916
CP000055578622,-9.04861
CP000342132818,-9.04834
CP000310262157,-9.04652
CP000753637859,-9.04651
CP000635096954,-9.04645
CP001214323099,-9.04532
CP000689090242,-9.04522
CP000686299638,-9.04235
CP000066548996,-9.04107
CP002306763204,-9.04097
CP000204463933,-9.03926
CP000264615020,-9.03852
CP000670481429,-9.03839
CP002981846993,-9.03753
CP000535623434,-9.03734
CP002068542909,-9.03733
CP000689228442,-9.03669
CP001861865803,-9.03577
CP001203155864,-9.03567
CP001075295109,-9.03551
CP000404532170,-9.03541
CP000309901739,-9.03531
CP000185944911,-9.03415
CP002248653703,-9.03412
CP002319409229,-9.03372
CP001106256851,-9.03352
CP000155843074,-9.0335
CP000465841550,-9.03302
CP003275866148,-9.03256
CP000891130850,-9.03244
CP001584756611,-9.03231
CP000661246263,-9.03209
CP002092387754,-9.03167
CP000651566030,-9.0309
CP000353117187,-9.03054
CP000058239659,-9.03052
CP002447466923,-9.02943
CP001075264842,-9.02922
CP001373069550,-9.02835
CP000352846028,-9.02806
CP000762049651,-9.02766
CP000047570153,-9.02737
CP001189670929,-9.02692
CP000229027880,-9.02648
CP000077335649,-9.02608
CP002249849210,-9.02428
CP000111147368,-9.02423
CP001240318893,-9.02348
CP002069355349,-9.02303
CP002814108530,-9.02272
CP000803589220,-9.02272
CP000408748064,-9.02251
CP001087386177,-9.0217
CP000365195349,-9.02086
CP000324648009,-9.02051
CP000158412962,-9.01831
CP000523441879,-9.01797
CP000363865251,-9.01788
CP000260676941,-9.01751
CP000590202697,-9.01748
CP000307389213,-9.01671
CP000787853598,-9.0161
CP000979089990,-9.01534
CP001192412495,-9.01482
CP000571455337,-9.01463
CP000807356520,-9.01317
CP000040326248,-9.01271
CP001067614795,-9.01223
CP000497873397,-9.01213
CP000067206472,-9.01178
CP000404850921,-9.01125
CP001947241639,-9.01025
CP000701118177,-9.00976
CP002064864112,-9.00871
CP000082378780,-9.00861
CP000752576993,-9.00829
CP001057153063,-9.00723
CP002756620740,-9.00634
CP000344454739,-9.00632
CP000212741306,-9.00602
CP002022901303,-9.00523
CP000319827303,-9.00453
CP000194048536,-9.00351
CP002782962423,-9.00242
CP000178409345,-9.00199
CP002308489293,-9.00168
CP001242371742,-9.0013
CP000418710436,-8.99967
CP000115756238,-8.99945
CP002067610261,-8.99932
CP000357217429,-8.99749
CP000140873806,-8.99699
CP002308850178,-8.99695
CP000729607625,-8.99694
CP002306910453,-8.99666
CP000204613974,-8.99638
CP000049080219,-8.99601
CP000962387171,-8.9954
CP002331319885,-8.99513
CP000361391500,-8.99334
CP000547718674,-8.99334
CP002068635899,-8.99315
CP000046700362,-8.99288
CP003229305917,-8.99251
CP000482009720,-8.99244
CP000339120095,-8.99224
CP000456255895,-8.9911
CP002233697637,-8.99031
CP002419998931,-8.99031
CP000188574496,-8.99001
CP000342215962,-8.98882
CP000204237469,-8.98601
CP001199407108,-8.98554
CP002004565969,-8.9854
CP001182292184,-8.98437
CP000031908581,-8.98436
CP001139251906,-8.98428
CP001037803591,-8.98374
CP000259595090,-8.98204
CP000565159627,-8.98178
CP000898821321,-8.98141
CP001019525024,-8.98135
CP000476070305,-8.97985
CP000113754607,-8.97951
CP000631560738,-8.97901
CP000177913853,-8.97901
CP000079376853,-8.97853
CP000287820407,-8.9781
CP002319423848,-8.97643
CP002676445843,-8.97515
CP001703757532,-8.97498
CP000228728323,-8.97474
CP001507672799,-8.97423
CP002707187270,-8.97334
CP000098371287,-8.97332
CP002037514805,-8.9733
CP000367736915,-8.97292
CP000197286365,-8.97212
CP001243926090,-8.97147
CP001042903228,-8.97116
CP000629385028,-8.97078
CP000152020083,-8.96994
CP000192731189,-8.9699
CP001429427810,-8.9691
CP000353840607,-8.96897
CP002109263763,-8.96844
CP000972539883,-8.96831
CP000110250110,-8.9682
CP000544769517,-8.96798
CP001066946949,-8.96785
CP000936685039,-8.96677
CP000161398855,-8.96554
CP000260451098,-8.96507
CP001756626497,-8.96484
CP001590966962,-8.96467
CP001124356353,-8.96424
CP001240730022,-8.96389
CP002982904312,-8.96377
CP001103209681,-8.96374
CP001094717644,-8.96345
CP000177740751,-8.96309
CP000985861739,-8.96293
CP000115515294,-8.96284
CP000910448905,-8.96257
CP000320320866,-8.96158
CP000326154201,-8.9614
CP001429357789,-8.96059
CP000689588374,-8.9601
CP000046122362,-8.95996
CP001250748265,-8.95954
CP000970503238,-8.95947
CP000364841007,-8.95898
CP000507339134,-8.95865
CP000072462460,-8.95847
CP001441307218,-8.95842
CP000445950717,-8.95822
CP000245056373,-8.95696
CP001204333469,-8.95671
CP000750813301,-8.956
CP001861730159,-8.95588
CP000041672677,-8.95498
CP000545277379,-8.95486
CP000830944888,-8.95388
CP000868475524,-8.95368
CP001061239199,-8.95182
CP001200657506,-8.9514
CP000935506159,-8.95028
CP000367122860,-8.94991
CP000249625751,-8.94988
CP000363897665,-8.94873
CP000634953904,-8.94857
CP000025988346,-8.94855
CP000298137260,-8.94832
CP000104730122,-8.94811
CP003320523498,-8.94757
CP000870349299,-8.94721
CP001407577028,-8.94694
CP002811943331,-8.94568
CP002316202015,-8.94527
CP000100692798,-8.9431
CP001068038415,-8.94212
CP000521259524,-8.94183
CP001288412503,-8.94073
CP001627150634,-8.94034
CP000019680153,-8.94026
CP000141076628,-8.93963
CP000168600884,-8.93932
CP000103614721,-8.939
CP000338668914,-8.93889
CP000099748556,-8.93818
CP000299679900,-8.93816
CP002097363441,-8.93766
CP001200959185,-8.93741
CP000001373502,-8.93696
CP000155118419,-8.93679
CP000157406929,-8.93657
CP001062353044,-8.93587
CP000200721672,-8.93492
CP001515410876,-8.93463
CP001374599437,-8.93411
CP000091961909,-8.93404
CP002602719378,-8.93379
CP000232253908,-8.9335
CP000440290767,-8.93286
CP002337046228,-8.93284
CP001190509756,-8.93261
CP002833188346,-8.93176
CP002896930859,-8.9317
CP001200293773,-8.93161
CP000192579610,-8.93093
CP000191567206,-8.93054
CP001978275290,-8.93041
CP000307479223,-8.93002
CP000986382906,-8.92975
CP000391897026,-8.92966
CP001239186977,-8.92942
CP001884452515,-8.92851
CP001212142844,-8.92802
CP002761354799,-8.92776
CP003493361783,-8.92696
CP002854193905,-8.92641
CP001239352948,-8.92599
CP000078773324,-8.92574
CP001883889058,-8.92397
CP000073832963,-8.92313
CP002244067042,-8.92307
CP000447168821,-8.92291
CP002330805775,-8.92284
CP002764068630,-8.92243
CP000946299046,-8.92216
CP000148140235,-8.92164
CP000648756487,-8.92123
CP000520883736,-8.92054
CP001237896795,-8.92042
CP000893260600,-8.9204
CP000232027005,-8.92008
CP001188124340,-8.92
CP000321369925,-8.91992
CP002226725977,-8.91946
CP000200740157,-8.91868
CP000259814304,-8.9186
CP000192417562,-8.91815
CP000969216865,-8.91805
CP000972907822,-8.91731
CP001834347312,-8.9172
CP001203055536,-8.91621
CP000109921760,-8.91564
CP003239091879,-8.91541
CP001654510519,-8.91537
CP000931117203,-8.91513
CP002064830238,-8.91461
CP000320960504,-8.91401
CP000739991890,-8.9134
CP002741120763,-8.91295
CP000107022977,-8.91233
CP000147190586,-8.91221
CP002184398606,-8.91196
CP002035803880,-8.91192
CP000934244713,-8.91181
CP000652765583,-8.91151
CP000582483716,-8.91135
CP000931743752,-8.91018
CP000931374859,-8.90965
CP000087578093,-8.90905
CP000262950886,-8.90893
CP001487571877,-8.90811
CP001084371489,-8.9081
CP002158165196,-8.90797
CP000140882432,-8.90715
CP002309805383,-8.90619
CP001123197587,-8.906
CP000265533955,-8.90598
CP000701148653,-8.90361
CP000047362330,-8.90319
CP002331000523,-8.90292
CP000226106938,-8.90266
CP001290979092,-8.90256
CP000040752833,-8.90214
CP000049508801,-8.90089
CP001234361390,-8.90076
CP000066362393,-8.90051
CP000354832413,-8.89979
CP000737554615,-8.89933
CP003388446078,-8.89897
CP001117930106,-8.89736
CP002998760764,-8.89593
CP000342180707,-8.89577
CP001199511110,-8.89487
CP002537045877,-8.89472
CP000306214986,-8.8938
CP000243752669,-8.89268
CP000310684576,-8.89237
CP000205277367,-8.89209
CP000150024987,-8.89196
CP001937453119,-8.89125
CP000441296944,-8.8906
CP002203358967,-8.88995
CP000355012639,-8.88985
CP000010277768,-8.88968
CP000172657903,-8.88932
CP002117270997,-8.88886
CP000051239930,-8.88868
CP001047719995,-8.8876
CP001443671555,-8.88718
CP001188430888,-8.88693
CP000700090921,-8.88594
CP000238064182,-8.88576
CP000565082090,-8.8845
CP000161379226,-8.88435
CP001003217850,-8.88366
CP000160878936,-8.88322
CP001101961117,-8.88229
CP001743470459,-8.88207
CP000264922410,-8.8818
CP001190956885,-8.88074
CP000971558099,-8.88028
CP000321713511,-8.88019
CP000507607369,-8.87963
CP000569337514,-8.87952
CP000114831653,-8.87913
CP001561764307,-8.87648
CP000158356690,-8.87424
CP002201030216,-8.87358
CP000903916022,-8.87318
CP000049818527,-8.87307
CP000500734371,-8.87296
CP000160413730,-8.87281
CP000146490382,-8.87278
CP001829061117,-8.87274
CP000052863860,-8.87268
CP000099115754,-8.87253
CP000352490977,-8.8723
CP000920110062,-8.87201
CP000378034580,-8.87147
CP001106374396,-8.87129
CP002003117550,-8.87069
CP002945614059,-8.8706
CP000244371536,-8.87047
CP000406047768,-8.86969
CP001238504851,-8.86958
CP001945187623,-8.86951
CP001288405328,-8.86929
CP000262562741,-8.86923
CP000072407924,-8.86902
CP000106305107,-8.86838
CP000030794307,-8.86835
CP000405214895,-8.86806
CP000306978538,-8.86725
CP000570616845,-8.86714
CP000201289833,-8.86693
CP002710192814,-8.86686
CP001741138932,-8.86642
CP000089118056,-8.86615
CP000013974705,-8.86598
CP000465653317,-8.86587
CP000790652800,-8.86581
CP001038584305,-8.86579
CP002534367570,-8.86578
CP000080567464,-8.86498
CP000164458744,-8.86492
CP002345494310,-8.86482
CP001743944613,-8.86449
CP001025550181,-8.86443
CP000971559414,-8.86432
CP001078650727,-8.86405
CP001976657771,-8.86286
CP001381316846,-8.8627
CP000167707415,-8.86246
CP001013052288,-8.86151
CP001046113042,-8.86139
CP002274705769,-8.86104
CP000547795626,-8.86072
CP002979263895,-8.86027
CP001123557295,-8.86
CP000440561062,-8.85998
CP000881923807,-8.85988
CP000346584332,-8.85984
CP001204538212,-8.85974
CP001149195655,-8.8593
CP000230354914,-8.85925
CP000166157394,-8.85911
CP002156852933,-8.85898
CP002392514925,-8.85878
CP000061712260,-8.85853
CP000362185013,-8.85852
CP001582566688,-8.85844
CP001996715162,-8.85802
CP002272588056,-8.85735
CP000931339954,-8.85635
CP002069548353,-8.85549
CP000417010822,-8.85496
CP000999214300,-8.85448
CP001708465666,-8.85397
CP002417199371,-8.85313
CP000754350902,-8.85309
CP001288512681,-8.85256
CP000136413398,-8.8525
CP001205536878,-8.85242
CP000204161427,-8.85227
CP001028205173,-8.85216
CP002969158502,-8.85185
CP000742526094,-8.85162
CP000031435264,-8.85155
CP000374722376,-8.85152
CP000100109124,-8.85131
CP002098063648,-8.85081
CP000443967832,-8.85013
CP001205975799,-8.84971
CP000098039075,-8.84835
CP000328373608,-8.84833
CP000503140457,-8.84825
CP000907965371,-8.84777
CP000377139576,-8.84743
CP000118453769,-8.84738
CP003029863630,-8.847
CP001708439545,-8.84671
CP000072421326,-8.84666
CP000107002108,-8.84655
CP000100883073,-8.84654
CP002069594698,-8.84637
CP000069417882,-8.84614
CP001625803882,-8.846
CP000935424626,-8.84569
CP001204770936,-8.84549
CP000321487986,-8.84535
CP000129542896,-8.84508
CP001058771427,-8.84482
CP000160383251,-8.84457
CP001234779260,-8.84299
CP001832126941,-8.84261
CP000757994020,-8.84256
CP000248551275,-8.84235
CP003397014053,-8.84232
CP000564139770,-8.84227
CP000126177448,-8.84226
CP000161015964,-8.84221
CP000905872905,-8.84199
CP000686250066,-8.84139
CP001022340672,-8.84134
CP000342137930,-8.84094
CP000343428572,-8.84088
CP000994118299,-8.84052
CP000080043790,-8.83978
CP000261676470,-8.83975
CP000392763320,-8.8396
CP000072923564,-8.83948
CP000046206100,-8.8391
CP001847530921,-8.83848
CP000172682360,-8.83823
CP000260225484,-8.83618
CP000780123948,-8.83549
CP000931633559,-8.83528
CP000296699166,-8.83487
CP000139922232,-8.83485
CP002064912926,-8.83481
CP002150678177,-8.8348
CP000794781319,-8.83439
CP001119362935,-8.83383
CP001386694085,-8.83275
CP001293765874,-8.83262
CP000299600380,-8.83227
CP000105140519,-8.83195
CP000030644226,-8.83148
CP000307188318,-8.83065
CP001099674899,-8.83043
CP000778627422,-8.83034
CP000000685403,-8.83018
CP002034781292,-8.82983
CP001014336851,-8.82963
CP000779718580,-8.82895
CP002002888866,-8.82878
CP000187606850,-8.8287
CP000197949275,-8.82864
CP000323335049,-8.8285
CP002827337689,-8.82844
CP000306401272,-8.82739
CP001074885417,-8.82698
CP000510392015,-8.82672
CP000098696309,-8.82655
CP000918113332,-8.82651
CP000363969257,-8.82509
CP000483641961,-8.82497
CP002086949824,-8.82454
CP001037264905,-8.82426
CP000149014876,-8.824
CP000970669999,-8.82391
CP000859070327,-8.82336
CP000359456388,-8.82333
CP000934861391,-8.8228
CP000263759460,-8.82266
CP002342583034,-8.82188
CP000032010927,-8.82182
CP002764446555,-8.82178
CP002982482428,-8.82135
CP001368460912,-8.82083
CP000632007839,-8.82067
CP001059592938,-8.81996
CP002099159151,-8.81989
CP002172694224,-8.81956
CP000199034487,-8.81892
CP000037404160,-8.81858
CP002351206792,-8.81809
CP000001068134,-8.81792
CP002311912709,-8.81719
CP000683420790,-8.81657
CP002273524965,-8.8164
CP001150329484,-8.81635
CP002616262165,-8.81627
CP000064095215,-8.81588
CP001384610580,-8.81577
CP002430205130,-8.81455
CP001083493637,-8.81444
CP000201263492,-8.8135
CP001736400942,-8.81338
CP002704019105,-8.81329
CP001237691994,-8.81324
CP000989484517,-8.81287
CP001195724644,-8.81283
CP000050414205,-8.81218
CP003246389471,-8.81129
CP000216903835,-8.81111
CP000232082625,-8.81099
CP000363768387,-8.81017
CP000158719434,-8.81
CP000940961774,-8.80996
CP000628442748,-8.80976
CP002172103342,-8.80958
CP002837005697,-8.809
CP001649133961,-8.8088
CP001032423323,-8.80856
CP002968237975,-8.80855
CP000364088931,-8.8085
CP001357933525,-8.8083
CP000682525472,-8.80802
CP000219057414,-8.80735
CP000249041711,-8.80706
CP001103780985,-8.80686
CP000930256583,-8.80679
CP000281776963,-8.80676
CP002069153642,-8.80639
CP000624212823,-8.80626
CP000266306295,-8.80546
CP001211007403,-8.8051
CP001242173046,-8.80432
CP000118091213,-8.80408
CP000936883545,-8.80381
CP001083996751,-8.80263
CP000803631348,-8.80254
CP000634658694,-8.80215
CP000346711475,-8.80198
CP002274620799,-8.8018
CP000017800945,-8.80151
CP002980672541,-8.8014
CP000858047548,-8.80092
CP001374388445,-8.80087
CP000103724365,-8.80062
CP000041346744,-8.8006
CP000372290640,-8.80051
CP000197126163,-8.80039
CP000353064064,-8.79881
CP002837701220,-8.79874
CP000694405750,-8.79859
CP000430898601,-8.79822
CP000059228102,-8.79785
CP000320395200,-8.79773
CP000078059560,-8.79767
CP001591133945,-8.79723
CP000607434725,-8.79688
CP001583052416,-8.79651
CP000110614998,-8.7964
CP002328810370,-8.79636
CP000349626015,-8.7963
CP000066545316,-8.79565
CP000937491315,-8.79538
CP000280945599,-8.79498
CP000151596900,-8.79492
CP000810930125,-8.79484
CP000544107417,-8.79394
CP000055554261,-8.79389
CP002013521951,-8.79377
CP001381168126,-8.79352
CP002813144176,-8.79339
CP001375852721,-8.79318
CP001023845520,-8.79265
CP000218759900,-8.79216
CP001234276588,-8.79196
CP000101879458,-8.79185
CP000224728877,-8.79179
CP002327675502,-8.79171
CP000234936224,-8.79132
CP000355124673,-8.79129
CP000224409193,-8.79127
CP000296838113,-8.79096
CP000254448987,-8.79086
CP000322856085,-8.78967
CP001551176424,-8.78935
CP001946028630,-8.78909
CP001464039385,-8.78844
CP001979557912,-8.78825
CP002330404071,-8.78779
CP000047342192,-8.7877
CP000970705013,-8.78746
CP000537076405,-8.78733
CP000542420610,-8.78733
CP000988569202,-8.78732
CP000891655603,-8.7873
CP000193402506,-8.78691
CP001876300573,-8.78629
CP002316012501,-8.78565
CP000329383606,-8.78542
CP000735365191,-8.78496
CP000350059371,-8.7845
CP001735628984,-8.78438
CP000660623687,-8.78424
CP000973152141,-8.78409
CP001737767271,-8.78381
CP000590650709,-8.7838
CP002000872303,-8.78371
CP000052435020,-8.78358
CP002081419733,-8.78358
CP001236390491,-8.78282
