id,docking_score
CP001590554903,-9.69774
CP000421341566,-9.69441
2685243,-9.69186
659616,-9.6897
16317635,-9.68707
CP001376035359,-9.68555
49786200,-9.68259
45281134,-9.68238
CP001238725457,-9.68153
46273868,-9.67819
23724100,-9.67484
51360192,-9.67031
2804113,-9.66805
CP001237723892,-9.6666
46942939,-9.66473
46904157,-9.66289
CP001744013400,-9.66289
CP000540072478,-9.66147
2981275,-9.65682
CP000051356682,-9.65629
CP000293969098,-9.6544
CP001374557599,-9.65212
CP001159570097,-9.64893
44202547,-9.64879
CP000188909089,-9.64732
CP000113461579,-9.64386
25162797,-9.64367
CP000200614029,-9.6415
5311192,-9.64078
25162767,-9.64051
1049200,-9.6399
CP000365071539,-9.63427
51361594,-9.63227
CP002980211414,-9.6322
44825722,-9.63212
44601782,-9.62989
46903629,-9.62742
CP000262617291,-9.62363
42627888,-9.62316
49792229,-9.62312
53300697,-9.62174
2459754,-9.62157
46903794,-9.62112
44202533,-9.62078
CP000368104477,-9.62007
44601579,-9.61941
CP000177423985,-9.61811
49795546,-9.61689
CP000063266638,-9.61673
44601814,-9.61443
45479798,-9.61212
4879323,-9.61023
CP001375358802,-9.60455
CP000947086620,-9.60418
CP000115030033,-9.60276
44246583,-9.60205
333588,-9.60053
CP000078727681,-9.59879
44601893,-9.59762
45479901,-9.5975
130431295,-9.5966
227311,-9.59635
CP000365612862,-9.59612
44601825,-9.59363
44601864,-9.59347
44246653,-9.59272
46902708,-9.58947
CP000192125042,-9.5884
CP001190950958,-9.58805
25102285,-9.5874
46902491,-9.58719
1313258,-9.58645
44825709,-9.58439
44601849,-9.58438
25163126,-9.58278
CP000330612437,-9.58252
25102289,-9.58221
49789761,-9.58208
44202345,-9.57917
CP000192544948,-9.57864
16664661,-9.57721
CP000205104499,-9.57716
CP000025482462,-9.57653
44601913,-9.57601
46948450,-9.57579
25161936,-9.57386
46902772,-9.57314
636362,-9.57109
CP000082281025,-9.56804
46944055,-9.56786
4849511,-9.56726
CP001584187797,-9.56706
5750556,-9.56593
CP000195926102,-9.56394
50944092,-9.56359
51361602,-9.56349
CP000170944490,-9.56136
46902506,-9.5604
CP000059553246,-9.5592
CP002307511398,-9.55885
51360282,-9.55786
46902710,-9.55704
45280931,-9.5566
2053134,-9.55374
3039995,-9.55323
CP000196177790,-9.55313
CP002795710876,-9.55276
CP000384308235,-9.55248
53300083,-9.55216
CP000352672928,-9.55188
CP000480693006,-9.55147
CP002795711825,-9.55012
CP000480352470,-9.54969
71455782,-9.54891
42627948,-9.54871
44601582,-9.54803
44202572,-9.54643
CP000196264516,-9.54579
CP000365366570,-9.54472
44202827,-9.54384
45479964,-9.54323
CP000547115035,-9.5404
44263679,-9.54037
44142701,-9.53976
23641195,-9.53883
53300082,-9.53869
44502786,-9.53841
CP000495844512,-9.53827
24864074,-9.53817
CP000063608419,-9.53711
CP001381250721,-9.537
44601898,-9.53653
9593462,-9.5363
CP000264868689,-9.53458
CP000551775878,-9.53358
46944069,-9.5312
46902503,-9.52992
CP000408993608,-9.52973
5307841,-9.52921
CP001378679911,-9.52879
53299445,-9.52629
46903735,-9.52581
CP000004590261,-9.52558
CP001381950383,-9.52461
3851062,-9.52257
CP000195319406,-9.52219
46902511,-9.51857
CP000606081627,-9.51734
44601748,-9.51716
CP000364758813,-9.51714
CP000498236713,-9.51669
CP000630156698,-9.51635
CP002319847459,-9.51532
CP001100333701,-9.51492
3113005,-9.512
CP000518892105,-9.51148
16664654,-9.51113
46948683,-9.51068
CP000061673851,-9.50902
49786413,-9.50691
CP000078670305,-9.50512
CP000970503402,-9.50494
CP000407421205,-9.50395
44494142,-9.5021
CP000193891720,-9.50196
16405470,-9.50153
3114342,-9.50062
5765807,-9.49934
59126962,-9.4987
CP001381146119,-9.49858
CP000193480274,-9.49808
49789855,-9.49623
9253402,-9.49552
44602130,-9.49524
CP001032263817,-9.49513
9499181,-9.49387
CP000542403564,-9.49373
44144201,-9.49137
CP000063192797,-9.49102
53299693,-9.49057
3143991,-9.48931
CP000404272416,-9.48863
CP002945860658,-9.48828
51359405,-9.48823
CP002762078921,-9.48714
25102299,-9.48639
CP001375865175,-9.48544
46903750,-9.48476
1289402,-9.48449
CP000544265059,-9.48446
CP001387416713,-9.48301
6875411,-9.483
45281007,-9.4819
44202844,-9.48153
CP000192852262,-9.48143
CP000366700029,-9.48092
CP002979561075,-9.48075
CP001740480937,-9.47884
CP000024303791,-9.47865
CP000189031243,-9.47749
CP001219651061,-9.47423
CP001032394265,-9.47343
4393304,-9.47286
53300231,-9.47258
46902281,-9.47214
9896684,-9.47204
CP000496600747,-9.47159
CP000541217368,-9.47118
CP000947746477,-9.47011
42628043,-9.47002
CP000550004669,-9.46885
CP000600814764,-9.46781
CP000166102710,-9.46716
16188178,-9.46695
18288832,-9.46631
CP002491175663,-9.46492
CP000455186731,-9.46448
25161874,-9.46414
CP000194098368,-9.46281
44825848,-9.46121
23724090,-9.46066
CP000193915017,-9.45998
1440378,-9.45915
CP000414064472,-9.45741
49790370,-9.45703
1438030,-9.45666
CP000875276989,-9.45648
329410,-9.45602
155546287,-9.45566
18575670,-9.45539
CP001376115484,-9.45522
CP000352475923,-9.45481
46903669,-9.45304
CP000487611116,-9.45261
9550853,-9.45127
52940952,-9.45003
20860836,-9.44965
CP000130365258,-9.44794
CP000341622777,-9.44746
46947904,-9.44651
46903524,-9.44575
CP000551447522,-9.44506
51360402,-9.4437
CP001575347470,-9.4432
44263789,-9.44218
17578558,-9.44174
2972441,-9.44154
CP002308978189,-9.441
5290936,-9.44032
CP001510070215,-9.43944
1201458,-9.43492
25162857,-9.43465
46944037,-9.42816
CP000364773164,-9.42696
49795803,-9.42662
4796636,-9.42572
9563857,-9.42566
329861,-9.42505
51360161,-9.42504
24980175,-9.4249
CP000310250735,-9.42457
CP001382415188,-9.42378
CP000882548250,-9.4232
5144634,-9.42205
9583973,-9.42196
1308091,-9.41904
CP000299724869,-9.41858
CP001855888577,-9.41842
CP001657965361,-9.41766
CP001378235377,-9.41723
49795820,-9.41667
CP000487119501,-9.41655
CP000309302282,-9.4165
CP001029031399,-9.41648
CP001453623202,-9.41548
46902443,-9.41535
CP001243349518,-9.41531
49791408,-9.41407
25162687,-9.4136
44601681,-9.41329
2465272,-9.41282
CP000211708732,-9.41058
49795797,-9.41034
46902808,-9.4103
CP000193473519,-9.41006
5307463,-9.40924
46903798,-9.40853
46948410,-9.40555
CP000547204181,-9.40517
145925685,-9.40434
5431715,-9.40347
CP000323839477,-9.40279
CP000079271550,-9.4023
42596906,-9.40184
CP000173157201,-9.4018
CP000063276541,-9.40136
53300032,-9.40131
CP000243034406,-9.40122
6882731,-9.40005
CP000480902440,-9.39947
CP001185013576,-9.39856
51360167,-9.39854
CP000497860739,-9.39841
CP000078756719,-9.39803
CP000163116728,-9.39794
46948116,-9.39734
2956132,-9.39712
CP003229535804,-9.39669
3410204,-9.39651
CP000019594620,-9.39619
CP000062860603,-9.39599
44246651,-9.39578
46903133,-9.39518
CP001286025057,-9.39476
51361597,-9.39309
CP001407610965,-9.39113
25162814,-9.3894
162675169,-9.38872
3652863,-9.38863
12514561,-9.388
CP001740534013,-9.38789
2509623,-9.38752
CP000419060167,-9.38604
CP000476245178,-9.386
CP001326972779,-9.38579
46903761,-9.38533
CP000243526500,-9.38511
CP000997064127,-9.38485
44202772,-9.38373
CP000193143049,-9.38363
5902194,-9.38194
CP000364492213,-9.38163
46904270,-9.38094
16191250,-9.37893
44601895,-9.37892
44601697,-9.37794
25058241,-9.37772
CP000543842490,-9.37751
CP000323337407,-9.37742
CP001979214769,-9.37577
CP000027153459,-9.37487
CP001368360528,-9.37377
23723124,-9.37299
CP000053886670,-9.37236
49786377,-9.37183
CP000847714319,-9.3716
CP001019135056,-9.37145
5311036,-9.37133
46903776,-9.37116
23724140,-9.37043
46942907,-9.36901
24746709,-9.36899
44601709,-9.36662
CP000945233205,-9.36478
25102442,-9.36376
CP000224197503,-9.36203
4590763,-9.36192
CP000477211625,-9.36078
44246650,-9.36001
2982702,-9.3594
CP000497829925,-9.35938
24792736,-9.35853
CP000060165029,-9.35836
CP000553545643,-9.35748
44202312,-9.35619
122668091,-9.3556
653412,-9.35529
44263644,-9.35247
7384488,-9.3522
CP000130335924,-9.35146
6446975,-9.35138
CP000552539551,-9.35065
CP001583518506,-9.35061
2953598,-9.3496
CP001199753115,-9.34959
CP000161115355,-9.34887
341880,-9.34879
CP002174616181,-9.34849
42627829,-9.34754
49790472,-9.3472
CP001282767649,-9.3447
44825896,-9.34439
16218899,-9.34376
16746242,-9.34347
46948335,-9.34287
46902240,-9.34247
CP000041736435,-9.34156
44601577,-9.34148
CP000541315245,-9.3407
49795495,-9.33865
CP002331070334,-9.3368
1374972,-9.33667
49778882,-9.33648
CP000103374915,-9.33575
53300654,-9.33496
CP000494873652,-9.33474
135896307,-9.33451
23724088,-9.33434
53300694,-9.33365
CP000404613374,-9.33348
16274748,-9.33321
CP000515304403,-9.33297
394097,-9.33184
135870025,-9.33176
23723172,-9.33054
49795325,-9.32997
16664656,-9.32966
60834,-9.32924
2891932,-9.32912
CP001289171810,-9.32904
CP001165740240,-9.3285
135900087,-9.32804
376179,-9.328
42601205,-9.32786
46902423,-9.32762
135473432,-9.32694
44144189,-9.32681
CP001574482070,-9.32602
46904703,-9.32488
51360670,-9.3248
46943973,-9.32461
46902693,-9.3241
23723132,-9.32408
604599,-9.32374
CP001244466467,-9.32365
129032367,-9.32261
4848187,-9.32247
CP000946612145,-9.32183
CP000019412924,-9.32167
2834213,-9.32042
CP000046298721,-9.3202
16326401,-9.32013
44601971,-9.31894
CP000101038343,-9.31894
CP000321863987,-9.31827
44202417,-9.31735
45281008,-9.31666
CP002413071074,-9.31574
135896302,-9.31496
23641061,-9.31435
16823123,-9.31431
CP000410080692,-9.31422
CP000552534787,-9.3141
4967191,-9.31404
CP000411586150,-9.31385
CP000196302555,-9.31365
23640771,-9.31271
CP001085111814,-9.31136
CP001381887443,-9.31127
CP001060913713,-9.31077
CP000963016558,-9.30972
CP001034746010,-9.30817
CP000998937453,-9.30804
CP000079269369,-9.30783
269509,-9.30661
23723091,-9.30637
CP001283950714,-9.30597
10461109,-9.30519
CP000520950129,-9.30495
44202860,-9.30483
CP000066300987,-9.30276
20840310,-9.30259
CP000547793377,-9.30196
162662928,-9.30156
CP000552514797,-9.30069
646035,-9.30058
44202331,-9.30036
CP000212731217,-9.29987
CP000151027014,-9.29966
25341395,-9.29954
155553652,-9.29932
2292273,-9.29918
CP000083176559,-9.29918
44825552,-9.29875
CP001735968774,-9.29845
45479800,-9.29669
CP001759760644,-9.29556
CP000407655676,-9.29545
16279274,-9.29527
CP001739954062,-9.29487
CP000476060765,-9.29415
CP001739994932,-9.29362
CP000131097849,-9.29316
CP000194604754,-9.29211
51360464,-9.29178
2204236,-9.29159
CP001090891510,-9.29088
3420836,-9.29076
6446777,-9.2895
CP002757715985,-9.28945
CP000991107904,-9.28893
CP001374487613,-9.2884
CP001979941079,-9.28827
CP001381088023,-9.28795
3984516,-9.28724
CP000364438754,-9.28632
2967672,-9.28554
45479902,-9.28553
46903456,-9.2851
24747658,-9.28392
CP000547929154,-9.2838
44601861,-9.28364
CP002521529909,-9.28301
16237321,-9.28296
CP000306788191,-9.28212
24747913,-9.2789
CP000404874924,-9.27882
CP000330938741,-9.27877
CP000193846511,-9.27876
CP000551995929,-9.27841
44601972,-9.27815
CP001375304400,-9.27792
135886686,-9.2779
CP001058536132,-9.27583
CP002196716265,-9.27467
9871419,-9.27378
25102324,-9.27344
CP001387238932,-9.27342
CP000461079931,-9.27278
CP001739737798,-9.27157
155804579,-9.27059
46902723,-9.26984
CP000194652911,-9.2696
CP000414451129,-9.26911
CP000030643191,-9.26908
CP000184222780,-9.26789
1895189,-9.26762
46904926,-9.26609
24763247,-9.26579
4589215,-9.26574
25162549,-9.26523
CP000448214225,-9.26489
49778306,-9.2639
CP001078194384,-9.26306
44601798,-9.26245
44263664,-9.26209
CP000320324939,-9.26178
CP000131099672,-9.2616
CP001738379934,-9.26028
49778390,-9.25906
22554605,-9.25903
CP000368416269,-9.25882
CP002878686755,-9.25782
46903408,-9.25761
CP001342872429,-9.25746
5282402,-9.2574
CP000194628751,-9.25716
16325987,-9.25716
CP000345774318,-9.25689
46943847,-9.25639
135896300,-9.25613
23724144,-9.25611
6899064,-9.25543
CP000147857004,-9.25516
CP000345032464,-9.25507
46903759,-9.25468
49789223,-9.2535
10172943,-9.25333
CP001849729678,-9.25221
CP002833097805,-9.252
CP000297437803,-9.25147
2882730,-9.25131
CP002162689463,-9.25125
49790640,-9.25105
6246081,-9.25093
16249036,-9.25092
46902576,-9.25016
46902573,-9.25015
CP000221753759,-9.24958
CP000410287052,-9.24931
49789366,-9.24698
CP002261929217,-9.24671
44246576,-9.24602
16405742,-9.24567
CP000328175107,-9.24558
53299432,-9.2449
CP001264494749,-9.24329
CP000881438881,-9.24209
23723123,-9.24113
CP000498866448,-9.241
CP000346249349,-9.24083
2084944,-9.24048
44246655,-9.24027
44616529,-9.24011
155922394,-9.23963
45281148,-9.23935
46903882,-9.23856
CP001337199133,-9.23739
CP000258619519,-9.23722
16188753,-9.23721
6487343,-9.23689
CP000360276900,-9.23643
49789925,-9.23605
46942979,-9.23604
CP000545575180,-9.23488
CP001377265824,-9.23467
CP001058562507,-9.23452
51360116,-9.23446
CP001705604097,-9.23431
16246627,-9.23414
CP000041573633,-9.23347
44601783,-9.23311
CP001506246362,-9.23205
51360184,-9.23083
CP000387114303,-9.23073
CP000027361793,-9.23022
CP001374349766,-9.23005
44825711,-9.22851
53301039,-9.22835
3419063,-9.22832
CP001049426363,-9.22662
CP001562221170,-9.2265
CP001124446979,-9.2263
4098166,-9.2258
44601822,-9.22537
44825710,-9.22506
23640976,-9.22467
44263660,-9.22441
CP000301747691,-9.22349
2507544,-9.22303
CP000341858338,-9.22286
CP001103134304,-9.22255
CP001237350120,-9.22242
24746752,-9.22239
CP000442478313,-9.22163
51358837,-9.22141
CP000332671411,-9.22099
46903747,-9.22092
24687723,-9.22079
4831912,-9.22062
46944110,-9.22013
CP000547243330,-9.21995
46947937,-9.2197
CP001061164700,-9.21923
CP001740442850,-9.21727
46902705,-9.21712
23723544,-9.21665
46942755,-9.21663
2348147,-9.21629
16546599,-9.21611
CP000059603634,-9.21581
CP000192701403,-9.21572
CP002097378370,-9.21558
CP001582816523,-9.21533
CP000354999127,-9.21494
CP000632181868,-9.21416
CP000060852139,-9.21333
CP000881698069,-9.21306
CP000892824189,-9.21282
51360416,-9.21234
CP000832886682,-9.21173
CP000097545362,-9.20946
CP001239386732,-9.20917
CP000010483245,-9.20873
CP000103366575,-9.20828
25162738,-9.2078
46944230,-9.2077
49795433,-9.20753
3247091,-9.20703
CP000140826918,-9.20661
CP001043563986,-9.20654
118191391,-9.20626
CP002936052314,-9.20494
CP000885813718,-9.20493
4824892,-9.20477
15551229,-9.20408
CP001736152759,-9.20195
CP001374490988,-9.20181
CP000409877427,-9.20153
46903358,-9.20148
CP001375875252,-9.20131
CP001606093346,-9.20049
CP000807941632,-9.2001
CP000322597404,-9.19999
CP000052662580,-9.19947
CP002554085005,-9.19944
CP000038000189,-9.19896
CP001380772170,-9.19878
CP000262221127,-9.19876
9550393,-9.19835
CP001582902948,-9.19814
CP001188980793,-9.19811
2570267,-9.19783
CP000061445413,-9.19779
CP000602248468,-9.19763
5919679,-9.19728
CP000680095759,-9.19631
CP000993847422,-9.19595
CP001585505291,-9.19565
CP000194490960,-9.19564
49786608,-9.19543
CP000499280755,-9.19517
CP000437772894,-9.19405
44825574,-9.19374
53299554,-9.1936
CP001740642759,-9.19358
CP000990548430,-9.19322
49789242,-9.1931
5064121,-9.19252
CP000078045531,-9.19147
CP000969898119,-9.19025
23619665,-9.19004
CP000769037474,-9.18739
23724101,-9.18665
CP000410243069,-9.18596
CP001217747191,-9.18594
46948363,-9.18542
CP000310548712,-9.18485
CP000691590740,-9.18452
CP000476142221,-9.18446
CP001736196228,-9.1836
100110,-9.18338
5357353,-9.18304
CP000154471899,-9.18271
44601696,-9.18263
CP000287391051,-9.18239
CP000088301668,-9.18183
156022246,-9.18081
CP000131626402,-9.18081
CP000695242015,-9.18052
CP000072420660,-9.17869
137332060,-9.17814
CP002347579797,-9.17802
CP000024119479,-9.17784
CP002117354387,-9.17759
CP000623755578,-9.17737
CP000321205970,-9.1773
53300849,-9.17719
CP000024826087,-9.17682
46948149,-9.17542
CP002346778941,-9.17515
CP000209143716,-9.17422
CP000565092952,-9.17232
44601907,-9.17218
285516,-9.17158
CP000407186685,-9.17141
CP001372617473,-9.17138
CP000351400219,-9.1713
44143131,-9.17098
16725158,-9.17059
44202783,-9.16852
45479899,-9.16772
CP000131498285,-9.16758
23724124,-9.16716
23723126,-9.1671
46903052,-9.16702
CP002344995183,-9.16694
CP000410465299,-9.16691
CP000029494350,-9.16603
16329412,-9.1658
44201763,-9.16564
24771824,-9.16557
44601813,-9.16553
16294415,-9.16507
CP000324171744,-9.1649
53300088,-9.16471
24762124,-9.1646
CP000010458479,-9.16451
25237158,-9.16407
CP001187911987,-9.16272
CP000354308239,-9.16126
CP000078899510,-9.16126
CP001029691152,-9.1605
CP000945462313,-9.16027
CP001199918460,-9.16014
CP000516293687,-9.16008
1754344,-9.15967
CP001516143419,-9.15921
24817680,-9.15889
CP000628479334,-9.15858
CP000196060582,-9.15831
CP000624108949,-9.15822
CP003129358946,-9.15819
7680154,-9.15794
49786792,-9.15789
CP000154172563,-9.15679
CP000061307781,-9.15676
53300064,-9.15648
6212016,-9.15636
23723168,-9.15354
CP000359169259,-9.15341
744830,-9.15303
CP000476060862,-9.15299
CP000881829623,-9.15254
CP001743896299,-9.15224
46942848,-9.15191
CP000063044391,-9.15187
CP000902947224,-9.15172
51360159,-9.15162
CP001377659859,-9.15145
CP001159577810,-9.15118
25162539,-9.15105
CP000503627374,-9.15086
CP000497158475,-9.15052
5039918,-9.15027
CP000497923643,-9.15014
CP000046585275,-9.1494
CP002327762267,-9.14929
16066523,-9.14848
51360413,-9.14827
16746211,-9.14803
CP001149824447,-9.14731
2961150,-9.14611
CP001059912840,-9.1453
4788590,-9.14494
24747802,-9.14491
CP000306789413,-9.14486
23641175,-9.14483
CP002763625821,-9.14482
42601298,-9.14468
CP000293851364,-9.14438
CP000407186389,-9.14424
CP001585492994,-9.14395
CP000946445713,-9.1437
CP000543814698,-9.14357
5887,-9.14301
45281129,-9.14272
CP000266235123,-9.14225
CP000052199658,-9.14222
46902315,-9.1412
CP002102876981,-9.14074
CP001388463654,-9.14065
655040,-9.13886
CP000516998347,-9.13805
2812952,-9.13781
57861719,-9.1378
CP001053056883,-9.13753
6095333,-9.13629
CP001549248910,-9.13538
CP000548597016,-9.13533
CP001374803068,-9.13525
CP000303637430,-9.13426
20840395,-9.1335
23724102,-9.13313
CP002102122107,-9.13294
46942671,-9.13261
2458986,-9.13213
CP000321845654,-9.13165
CP002532053279,-9.13151
16738647,-9.13008
49792104,-9.1294
CP002103396112,-9.12933
44503701,-9.12909
CP000371952507,-9.1288
25102503,-9.12873
CP001582280849,-9.12851
CP001074394358,-9.12843
CP000009058678,-9.12786
CP000543135080,-9.12782
CP000079887679,-9.12714
CP000000585775,-9.12668
304881,-9.12578
50944112,-9.12559
CP000359901958,-9.12543
CP000114362976,-9.12517
CP000079244864,-9.12509
23724129,-9.12487
44263756,-9.12474
4849657,-9.12467
CP001122789354,-9.12467
CP000193372899,-9.12433
