id,docking_score
3382274,-9.24728
9627750,-9.24627
6464809,-9.24626
12005286,-9.24625
2997067,-9.24584
4213000,-9.2455
16196416,-9.24543
1905660,-9.24518
23641052,-9.24443
9698848,-9.24408
16496258,-9.24317
9551263,-9.24245
135441432,-9.24207
11957155,-9.24134
648945,-9.24117
1234875,-9.24033
1143108,-9.24016
24789268,-9.24001
3177989,-9.23994
2118581,-9.23941
24686699,-9.23925
16194050,-9.23781
135519969,-9.23746
16329717,-9.23703
14400561,-9.23669
5308342,-9.23644
16813557,-9.23595
6294297,-9.23575
655175,-9.23556
25237150,-9.23537
9642090,-9.23511
3210357,-9.23429
6469246,-9.23428
22553145,-9.2341
9642380,-9.23409
9608464,-9.23372
5309424,-9.23352
4048737,-9.23305
3229177,-9.23259
16190428,-9.23249
20940148,-9.2324
6461481,-9.2321
135497946,-9.23209
9664212,-9.23193
6530152,-9.2311
23723451,-9.23093
167455,-9.23086
3237250,-9.23042
4143925,-9.2304
3138784,-9.23026
4414444,-9.22962
5307482,-9.22914
5136089,-9.22878
16191094,-9.22858
1112400,-9.22815
6603154,-9.22791
3474783,-9.2279
4390227,-9.2273
25102425,-9.22696
17582599,-9.22632
5308568,-9.22603
7620449,-9.22596
4460650,-9.22594
3229041,-9.22556
24793320,-9.22535
9551461,-9.22439
17582498,-9.22427
1008033,-9.22355
4347854,-9.22334
25163795,-9.2231
6796314,-9.22222
2745985,-9.22216
3228928,-9.22209
24817139,-9.222
16197119,-9.22178
6668793,-9.22155
16809831,-9.22135
2023600,-9.22092
4038015,-9.22091
135425056,-9.22088
23601324,-9.22025
5217823,-9.2202
2463219,-9.22011
11949134,-9.21895
16238625,-9.21892
135521624,-9.2187
9633370,-9.21843
16187673,-9.21811
54696643,-9.21736
1142129,-9.21585
7111103,-9.21563
2915193,-9.21544
24793935,-9.21523
16188082,-9.21521
6525933,-9.21476
3224640,-9.21473
4547204,-9.21422
24817111,-9.21397
18578749,-9.21365
20919735,-9.21339
2809776,-9.21312
1442558,-9.21268
4302109,-9.21224
24789718,-9.21168
12005885,-9.2109
1833849,-9.21078
3995828,-9.20981
1419565,-9.20978
1992337,-9.20974
16289150,-9.20867
1641764,-9.20771
1162886,-9.20764
135472731,-9.20712
2030568,-9.20689
1311835,-9.20584
135403441,-9.20571
9653435,-9.2052
2984275,-9.20485
16746138,-9.2044
5308999,-9.2043
3837201,-9.20424
999210,-9.20399
5112696,-9.20303
16801505,-9.20275
16746268,-9.20271
24793271,-9.2026
24747845,-9.20239
2988908,-9.20217
3237692,-9.20176
24792236,-9.20088
655272,-9.2007
1188035,-9.20068
18573326,-9.20052
20970575,-9.20034
3533774,-9.20021
1187792,-9.20003
1214419,-9.1988
16289936,-9.19875
16745483,-9.19824
11834439,-9.19787
2295221,-9.19717
650960,-9.19699
135520012,-9.19689
3213399,-9.19676
3798860,-9.19606
3245917,-9.19587
20920346,-9.19565
9642879,-9.19487
16745357,-9.19415
16745492,-9.19411
2395119,-9.1941
5281088,-9.19405
2959087,-9.19387
657877,-9.19328
659821,-9.19231
1169006,-9.19185
661818,-9.19157
9649777,-9.19129
9549974,-9.19128
3222782,-9.19078
18561971,-9.18983
16190781,-9.18975
1321268,-9.18929
