id,docking_score
CP000131075303,-9.59567
CP000115178003,-9.58787
CP001190502561,-9.5875
CP000195140519,-9.58514
CP002313255696,-9.58341
CP000748849275,-9.58067
CP000495477328,-9.58028
CP000495653946,-9.57889
CP001591798382,-9.57839
CP000201539228,-9.56502
CP000544556923,-9.5648
CP001736222752,-9.56397
CP001471046333,-9.56323
CP000497291155,-9.56268
CP000326044052,-9.56258
CP001038812630,-9.5618
CP001058969334,-9.55746
CP000200776835,-9.55567
CP001038870276,-9.55317
CP002331865617,-9.55248
CP000136674301,-9.54871
CP000552474190,-9.54862
CP002765253963,-9.54734
CP001192927310,-9.54684
CP000365424010,-9.54663
CP000197833078,-9.54646
CP001199915786,-9.54599
CP000494130532,-9.54354
CP000229008820,-9.54206
CP000305790102,-9.54163
CP000062381396,-9.53787
CP000088109287,-9.53711
CP001286269765,-9.53632
CP001242114578,-9.53605
CP000647480761,-9.53517
CP000159365363,-9.53224
CP000168639151,-9.52959
CP000373245656,-9.52744
CP000321724752,-9.5269
CP000897005910,-9.52155
CP000062503876,-9.52
CP000517004932,-9.51967
CP000756931875,-9.51967
CP000197917048,-9.51833
CP000100822856,-9.51719
CP000496826064,-9.51568
CP000263982553,-9.51519
CP002415793797,-9.51353
CP000342351427,-9.51328
CP001387198407,-9.51083
CP000505533589,-9.50843
CP000267472529,-9.50792
CP000754128159,-9.50749
CP000000639966,-9.50647
CP000553309649,-9.50308
CP000194967159,-9.5019
CP000167721970,-9.50097
CP000497309767,-9.49659
CP001503445737,-9.49647
CP001214080224,-9.49421
CP000551570962,-9.48988
CP000012277601,-9.48977
CP000309576965,-9.48945
CP001202373877,-9.48926
CP000200511361,-9.48724
CP000820305946,-9.48635
CP000180840689,-9.48509
CP001386593000,-9.48424
CP000495171040,-9.47826
CP000758068349,-9.47769
CP000545281718,-9.47631
CP000306977206,-9.47606
CP002273173625,-9.4758
CP002250229054,-9.47329
CP000204562059,-9.47295
CP000131492793,-9.47274
CP000130179663,-9.47244
CP000496689403,-9.47058
CP000946250112,-9.46679
CP001014762318,-9.4663
CP000224460439,-9.46586
CP000134521302,-9.46446
CP000889456052,-9.46192
CP000660041470,-9.46053
CP000627371477,-9.45457
CP000115219870,-9.45117
CP000193166385,-9.451
CP002413541529,-9.4445
CP000337479546,-9.44329
CP000002357209,-9.44185
CP000542827203,-9.44069
CP000192546631,-9.4365
CP001113830939,-9.43591
CP000480885267,-9.43454
CP000186606658,-9.43093
CP000546393229,-9.42869
CP000307388339,-9.42738
CP000892087332,-9.42733
CP001738404696,-9.42605
CP000299680842,-9.42198
CP000079339035,-9.41908
CP001738884899,-9.41577
CP000078132969,-9.41538
CP000041654726,-9.41457
CP000176013507,-9.41384
CP000194596245,-9.41378
CP000150030249,-9.41177
CP002344761359,-9.41094
CP001549274535,-9.40958
CP001036859547,-9.40819
CP000351872304,-9.40456
CP000411895235,-9.40452
CP000206698562,-9.40265
CP002410945140,-9.399
CP000962841393,-9.39738
CP002097611141,-9.39676
CP002244431373,-9.39642
CP000480192979,-9.39567
CP000978006372,-9.39546
CP000497949837,-9.39287
CP000758386683,-9.39199
CP002898410524,-9.38944
CP000476367182,-9.38865
CP000903418395,-9.38558
CP000160640624,-9.38372
CP000103882483,-9.38306
CP001382994815,-9.37837
CP000880258457,-9.37809
CP000004488649,-9.37679
CP000605290155,-9.37642
CP001367600846,-9.37529
CP000186151129,-9.37525
CP000409624525,-9.37521
CP000322142785,-9.37506
CP000161273171,-9.3749
CP001378687225,-9.37447
CP000513775508,-9.37434
CP001241925520,-9.37372
CP001502948248,-9.37306
CP000409858542,-9.37031
CP000103808618,-9.36955
CP000231998542,-9.36887
CP000404841812,-9.36551
CP000362519198,-9.36545
CP001246828919,-9.36531
CP000773571590,-9.36517
CP000661444907,-9.36484
CP000077154503,-9.36312
CP000319658693,-9.36212
CP000905335598,-9.36172
CP000194909487,-9.36104
CP000352066487,-9.36058
CP000513149662,-9.35952
CP000262729038,-9.35852
CP000170784482,-9.35805
CP000130018716,-9.35628
CP000365545515,-9.35509
CP000078643871,-9.35216
CP002239915851,-9.35153
CP000306475308,-9.35099
CP000027929662,-9.35015
CP000630421170,-9.34729
CP000189002446,-9.34547
CP000570152012,-9.34344
CP001073779232,-9.34292
CP001238131657,-9.34223
CP000061643260,-9.34174
CP000318684467,-9.34061
CP001980832972,-9.33784
CP001169005763,-9.33761
CP000426341497,-9.33399
CP000352951280,-9.33348
CP000354768474,-9.33255
CP000355490708,-9.33238
CP001158340340,-9.33196
CP000410251577,-9.32953
CP000474652636,-9.32722
CP001285684251,-9.32717
CP000348042836,-9.32716
CP000162636390,-9.3259
CP001740471101,-9.32334
CP001041752400,-9.32294
CP000384686359,-9.32154
CP000230668193,-9.32125
CP000551887058,-9.32011
CP002098198758,-9.31872
CP000066323484,-9.31783
CP000200921515,-9.3177
CP000904398723,-9.31726
CP002336190066,-9.31707
CP000366300046,-9.31622
CP000287563380,-9.31569
CP000352739068,-9.31308
CP001017308649,-9.31267
CP000474989068,-9.31252
CP000543054492,-9.31119
CP000323339519,-9.31085
CP000243389582,-9.30903
CP000305446010,-9.30625
CP001741639745,-9.30473
CP000067397636,-9.30382
CP002345218533,-9.30336
CP000309546177,-9.3033
CP000000443222,-9.30308
CP001200370902,-9.30171
CP000193812704,-9.30152
CP003129641002,-9.30096
CP001078460450,-9.30076
CP001062869903,-9.30001
CP001383584552,-9.29893
CP000197357514,-9.29848
CP001237296185,-9.29559
CP000000149113,-9.29453
CP000082617361,-9.29408
CP000197894414,-9.29213
CP000131872886,-9.29137
CP000228872319,-9.28733
CP000497379795,-9.28686
CP000353114276,-9.28683
CP001384666279,-9.28562
CP002097472501,-9.28554
CP000193251741,-9.28488
CP001099430996,-9.28484
CP000522359098,-9.28255
CP001199720514,-9.2806
CP001023530939,-9.27991
CP000197102726,-9.27913
CP000149459400,-9.27903
CP000540115098,-9.2782
CP000196153923,-9.27653
CP000334016994,-9.27555
CP000204327699,-9.27347
CP001237011954,-9.27243
CP001879778448,-9.27218
CP000570243134,-9.27127
CP000544963506,-9.27055
CP000160327946,-9.26973
CP000497292808,-9.2697
CP001047849375,-9.26962
CP000320817918,-9.26944
CP002328719273,-9.26938
CP000082427395,-9.26708
CP001058787221,-9.26432
CP000061895565,-9.26305
CP000542528950,-9.26181
CP002203511773,-9.2607
CP000424012033,-9.26063
CP000078368108,-9.26033
CP000590916379,-9.25824
CP000036869808,-9.25815
CP001205844953,-9.25499
CP002097393142,-9.25482
CP000188471271,-9.25438
CP000543463311,-9.25437
CP000004419570,-9.25421
CP001244503456,-9.25393
CP000540189860,-9.25333
CP000000605376,-9.25114
CP001199154997,-9.25075
CP000194135433,-9.25057
CP002616807425,-9.25006
CP002153975408,-9.24992
CP001119489060,-9.24961
CP000320867218,-9.24888
CP000131831311,-9.24877
CP000063129656,-9.24869
CP001079520578,-9.24846
CP000102924544,-9.24722
CP000389241881,-9.24624
CP000497445092,-9.24506
CP001190093519,-9.24474
CP000881669726,-9.24472
CP000407041248,-9.24438
CP000405596116,-9.24435
CP002329537534,-9.24373
CP000909991838,-9.24305
CP001242585073,-9.24241
CP000449087369,-9.24236
CP000930640580,-9.24224
CP001399436721,-9.24171
CP000167777920,-9.24111
CP000442282522,-9.24093
CP001271777053,-9.24086
CP000082134645,-9.24078
CP002403521964,-9.24034
CP002105098396,-9.23967
CP000477417224,-9.23933
CP001508598987,-9.23839
CP000486777628,-9.23794
CP001073394818,-9.23773
CP000346441962,-9.23726
CP001043065350,-9.23648
CP000553400563,-9.23562
CP000204290094,-9.23329
CP002838869684,-9.23309
CP000000232509,-9.23244
CP001430573767,-9.23118
CP002806389071,-9.23041
CP002073647907,-9.23008
CP002300985939,-9.22875
CP001057462422,-9.22804
CP000387217667,-9.22767
CP000101245583,-9.22609
CP000193821290,-9.22592
CP001387403417,-9.2257
CP000926450846,-9.22465
CP001381124975,-9.22443
CP001029087888,-9.22439
CP003028431087,-9.22416
CP001059768398,-9.22354
CP000874983160,-9.22339
CP000261196169,-9.22335
CP000388707839,-9.22247
CP000497474215,-9.22221
CP001281644948,-9.22166
CP000758336588,-9.22135
CP001516528573,-9.22118
CP001146463142,-9.22015
CP000480403035,-9.21889
CP001179631101,-9.21888
CP000778868277,-9.21848
CP002187477771,-9.21813
CP000026157091,-9.21726
CP000378034093,-9.21723
CP002705169579,-9.21568
CP000351892537,-9.21287
CP000406019563,-9.21233
CP000433998631,-9.21212
CP000014471195,-9.21136
CP002625654588,-9.21027
CP001376104847,-9.20953
CP000543165572,-9.20945
CP002345102019,-9.20914
CP002115840444,-9.20788
CP000306759920,-9.20772
CP003226026155,-9.2071
CP000497379650,-9.20655
CP001237527303,-9.20611
CP000496304138,-9.20485
CP001287664978,-9.20454
CP000168692427,-9.20444
CP000438255863,-9.20416
CP002003043904,-9.20353
CP001237134285,-9.20326
CP000544765719,-9.20316
CP001583409304,-9.20315
CP001192868109,-9.20283
CP000547546642,-9.20251
CP000290370281,-9.20122
CP001199958695,-9.20116
CP000322151217,-9.20075
CP000235486277,-9.20003
CP001381243882,-9.19937
CP000685221980,-9.19874
CP001054279980,-9.1977
CP000551493529,-9.19734
CP001381705766,-9.19709
CP000131970624,-9.19701
CP000189102835,-9.19628
CP000266392871,-9.19434
CP000339659128,-9.1942
CP000411646836,-9.19397
CP000497971559,-9.19372
CP001293751502,-9.1929
CP000634625615,-9.19256
CP000380353271,-9.19138
CP000192587094,-9.1903
CP002234930688,-9.19018
CP000779389941,-9.19015
CP001550960806,-9.18925
CP001067835715,-9.18882
CP001057070003,-9.18725
CP000545518628,-9.18638
CP001979493728,-9.18635
CP001984459503,-9.18583
CP000010486191,-9.18569
CP000079825988,-9.18497
CP000170493452,-9.18437
CP001386544982,-9.18406
CP000969243298,-9.18342
CP000962045045,-9.18323
CP002328750446,-9.18249
CP000224927346,-9.18116
CP000113624666,-9.18071
CP000310835306,-9.17992
CP000690967778,-9.17933
CP001190304830,-9.17764
CP002314780378,-9.17657
CP000126993191,-9.17529
CP001366344843,-9.17449
CP000192744691,-9.17431
CP000335391126,-9.17315
CP001487647046,-9.1716
CP000061200350,-9.17097
CP000217213681,-9.17079
CP001389029861,-9.17044
CP000115753109,-9.16964
CP000494957588,-9.16961
CP001168621980,-9.16921
CP000408688416,-9.16869
CP002300383901,-9.16861
CP000365555771,-9.16673
CP000184782059,-9.16652
CP001582064408,-9.16538
CP000100407663,-9.16481
CP000946480569,-9.1647
CP000477251677,-9.16427
CP000804785829,-9.16393
CP000051668670,-9.16373
CP001941351778,-9.1623
CP000346380353,-9.16092
CP000307445281,-9.16086
CP000544526356,-9.16049
CP000140671574,-9.1603
CP002813115535,-9.15969
CP000010228518,-9.1595
CP000480303586,-9.15942
CP002310295316,-9.15871
CP001181710452,-9.15866
CP002308439628,-9.15778
CP000707061048,-9.15728
CP003124485991,-9.15699
CP000167597702,-9.15691
CP000210286387,-9.15652
CP000243688968,-9.15539
CP001036673887,-9.15484
CP002982214874,-9.15463
CP000553557077,-9.15431
CP000699840447,-9.154
CP000195272582,-9.15353
CP001010373156,-9.15333
CP000762609251,-9.15326
CP000288968728,-9.15323
CP000404076065,-9.15318
CP000019742094,-9.15205
CP000079588623,-9.15189
CP000146908041,-9.15112
CP000358048879,-9.15103
CP000249112926,-9.15098
CP000256720436,-9.15025
CP001437452135,-9.14976
CP001532829351,-9.1494
CP000787997059,-9.14818
CP001036201877,-9.14787
CP000189493409,-9.14776
CP001236464910,-9.14706
CP000947249159,-9.1452
CP000195861965,-9.14477
CP000691443933,-9.14346
CP001206177309,-9.14293
CP001018733988,-9.14179
CP000118350716,-9.14151
CP000204396212,-9.14146
CP000087721068,-9.14062
CP000010268020,-9.14007
CP001199539186,-9.13982
CP000907912859,-9.13813
CP000437682072,-9.13809
CP001058455739,-9.13782
CP000255496490,-9.13712
CP001468461296,-9.13646
CP000737041710,-9.13612
CP003342835162,-9.13595
CP000542336178,-9.13575
CP000200984316,-9.1355
CP000255365185,-9.13521
CP001102294516,-9.13415
CP000540521804,-9.133
CP000685351094,-9.13295
CP001158520144,-9.1328
CP000321901613,-9.13263
CP001104272145,-9.1324
CP001113890720,-9.13232
CP001382288872,-9.13186
CP000172151312,-9.13182
CP000087937086,-9.1312
CP001945051947,-9.13078
CP000309663386,-9.13073
CP000192166668,-9.13073
CP001540550193,-9.13054
CP000412335604,-9.13002
CP000606002235,-9.12966
CP001032722402,-9.12927
CP000371358852,-9.12831
CP000211959144,-9.12827
CP000015325707,-9.12646
CP002156883218,-9.12629
CP001288913188,-9.12605
CP000109719351,-9.12565
CP002946743283,-9.12389
CP000320790731,-9.12326
CP001060811372,-9.12187
CP000223814860,-9.12081
CP000945836312,-9.12015
CP000683624456,-9.11938
CP000194866969,-9.11837
CP000026757526,-9.11829
CP001237963012,-9.11649
CP001584441766,-9.11619
CP001890709665,-9.116
CP000066730611,-9.11589
CP001288916380,-9.11519
CP000040699058,-9.1149
CP001194427194,-9.11438
CP000017788451,-9.11333
CP000026455858,-9.1124
CP000196046008,-9.112
CP000498017296,-9.11199
CP001200258946,-9.10925
CP000082827473,-9.10913
CP000041329225,-9.10898
CP000255357268,-9.10895
CP000193671418,-9.10633
CP001203761680,-9.1063
CP000170954213,-9.1055
CP002735550882,-9.10541
CP000177659717,-9.10464
CP000353163428,-9.10426
CP000186647744,-9.10418
CP000647233569,-9.10305
CP001270080087,-9.10244
CP000115139097,-9.10061
CP002008246064,-9.10043
CP000891205529,-9.10032
CP000000889207,-9.0998
CP001847670265,-9.09956
CP000155677645,-9.09919
CP000046831554,-9.09914
CP000115731816,-9.0982
CP001217926676,-9.09716
CP001381056871,-9.09584
CP000422510014,-9.0952
CP001200672605,-9.09509
CP001203534692,-9.09484
CP000089592575,-9.09484
CP002345480487,-9.09401
CP001189426763,-9.09376
CP001042668820,-9.09355
CP001385984511,-9.09196
CP001194178512,-9.09155
CP000909798570,-9.09146
CP000321104919,-9.09111
CP000805776176,-9.09077
CP000037785034,-9.08933
CP000548852277,-9.08914
CP001376673388,-9.08909
CP000088007322,-9.08863
CP000155648956,-9.0885
CP000547803383,-9.08765
CP000321114099,-9.0857
CP000047106370,-9.08463
CP001389135302,-9.08408
CP000441381198,-9.08344
CP000233962377,-9.08294
CP003260544854,-9.08273
CP001584397113,-9.08233
CP001082299249,-9.08227
CP000405555295,-9.08134
CP000299547968,-9.08128
CP001243425565,-9.08032
CP002099784172,-9.08024
CP000228898774,-9.07976
CP001282965624,-9.07935
CP001203424576,-9.07863
CP000544734799,-9.07842
CP000079236718,-9.07811
CP000543822203,-9.07793
CP002099885772,-9.07644
CP000131461511,-9.07581
CP000221337218,-9.07535
CP000027449512,-9.07528
CP001204117854,-9.0751
CP002320140635,-9.07508
CP000342085736,-9.07486
CP001163705766,-9.07437
CP000757894875,-9.07351
CP000748597999,-9.07311
CP001073903687,-9.07265
CP000194708548,-9.07256
CP000411012344,-9.07246
CP000195857305,-9.07235
CP000348047097,-9.07156
CP002068905678,-9.07061
CP001231997006,-9.07015
CP000627062960,-9.06997
CP001245815736,-9.06995
CP000230968336,-9.06957
CP000944881727,-9.0695
CP001993405875,-9.0694
CP001398419711,-9.06921
CP001191169149,-9.0678
CP000366698072,-9.0677
CP000355210911,-9.06728
CP001384722635,-9.06694
CP002665378155,-9.06667
CP002310958727,-9.06655
CP000280791716,-9.06602
CP001743563060,-9.06557
CP000380305307,-9.06533
CP000053747868,-9.06514
CP000541606149,-9.06482
CP000218235957,-9.06474
CP000201493070,-9.06455
CP000321743892,-9.06445
CP001561959658,-9.06363
CP003317946384,-9.06249
CP001787914003,-9.06192
CP002098249520,-9.06162
CP000478324030,-9.06151
CP001118484338,-9.06102
CP001219503928,-9.06087
CP000010012353,-9.06057
CP000104022320,-9.06018
CP000104185642,-9.05998
CP000364787935,-9.05995
CP000985598908,-9.05993
CP000131697320,-9.0593
CP002311825098,-9.05925
CP000565287937,-9.05895
CP001192643225,-9.05739
CP002330382602,-9.05713
CP000990269931,-9.05695
CP002036274983,-9.05678
CP000503724918,-9.05673
CP000305609845,-9.05664
CP000113754170,-9.05568
CP000346700362,-9.0555
CP001593412905,-9.05546
CP001563476861,-9.05532
CP000507370751,-9.05466
CP002111825281,-9.05444
CP001649600228,-9.05443
CP000542394579,-9.05296
CP002602709035,-9.05221
CP000169155662,-9.05139
CP000607329582,-9.05045
CP000380567185,-9.05019
CP000380573409,-9.04996
CP000363490174,-9.04986
CP000932391569,-9.04986
CP002140981469,-9.04984
CP001017498177,-9.04844
CP000111254486,-9.04817
CP000341525882,-9.04715
CP000650324881,-9.04655
CP001236476875,-9.04617
CP000231877116,-9.04615
CP001374272547,-9.04588
CP001383126214,-9.04509
CP000100319700,-9.04476
CP000322811203,-9.04387
CP001103858434,-9.04307
CP000389008761,-9.04247
CP001043996628,-9.04191
CP000365516207,-9.04031
CP001980697878,-9.0399
CP000000600634,-9.03933
CP002979184124,-9.03928
CP001846361032,-9.03907
CP000224134106,-9.03843
CP000154367004,-9.03804
CP001291193409,-9.03747
CP000200722653,-9.03688
CP001200132648,-9.03585
CP000352838515,-9.03552
CP001187697730,-9.03538
CP000461053885,-9.03489
CP000195292291,-9.03329
CP000114716215,-9.03326
CP000503004288,-9.03307
CP000160724681,-9.03244
CP001736128442,-9.03216
CP000124080932,-9.03201
CP000195125071,-9.03188
CP000355168170,-9.03057
CP000204269414,-9.02988
CP000322126482,-9.02966
CP001390020663,-9.02944
CP000073094026,-9.02891
CP001377952151,-9.02858
CP000027266473,-9.02857
CP000543170248,-9.02852
CP000778743142,-9.02804
CP002226797397,-9.02794
CP000178933907,-9.02771
CP000293950223,-9.02752
CP001584514717,-9.02749
CP000132001939,-9.02719
CP000187982560,-9.02713
CP002307325967,-9.02669
CP002417049418,-9.02662
CP000073032596,-9.02661
CP000384955747,-9.02643
CP000045745619,-9.02524
CP000455191146,-9.02385
CP000079293516,-9.02329
CP000338570208,-9.02257
CP001057729936,-9.0207
CP000354647650,-9.02037
CP001582844865,-9.02035
CP000012330466,-9.01962
CP001199801704,-9.01955
CP001193889967,-9.01941
CP000959550149,-9.01931
CP001047191054,-9.01854
CP000204824037,-9.01793
CP000971846152,-9.01727
CP000357405030,-9.01721
CP000967851426,-9.0164
CP002065036099,-9.01613
CP000474583556,-9.01611
CP000496676152,-9.0155
CP001583394126,-9.01479
CP000010172432,-9.01447
CP001374323515,-9.01445
CP000564941181,-9.01404
CP002240961290,-9.01382
CP001585214575,-9.01364
CP000169326252,-9.01361
CP000623809656,-9.01309
CP000331155791,-9.01289
CP001549359896,-9.01216
CP001283141672,-9.01212
CP000499733411,-9.01193
CP000063209675,-9.01165
CP000240835644,-9.01133
CP001517850316,-9.01102
CP000474992146,-9.01096
CP001243161305,-9.01096
CP000155973256,-9.01073
CP000685583418,-9.01025
CP000361621429,-9.01007
CP003170154675,-9.00965
CP001237263702,-9.00896
CP001194408537,-9.00875
CP000127070431,-9.00874
CP000243755056,-9.00865
CP000331049336,-9.00841
CP001059697216,-9.00775
CP000476147387,-9.0077
CP000162664264,-9.00669
CP001059428671,-9.00531
CP000868468160,-9.0052
CP000406689601,-9.0049
CP000170853943,-9.0044
CP000310831223,-9.00415
CP000387949685,-9.00406
CP000061820389,-9.00399
CP001199241115,-9.00197
CP000602163789,-9.00195
CP000061192371,-9.0015
CP000130882250,-9.00149
CP001487723872,-9.00147
CP000193744877,-9.0014
CP000231561713,-9.00118
CP002415538898,-9.00094
CP001203892687,-9.00036
CP000243527891,-8.99975
CP001032994307,-8.99946
CP001380335571,-8.99935
CP000964048643,-8.99873
CP002202609803,-8.99762
CP000310172175,-8.99721
CP000150437149,-8.99668
CP000475234465,-8.99615
CP000193340996,-8.99567
CP000169081268,-8.99554
CP000885403789,-8.99468
CP000119058582,-8.99451
CP000903996617,-8.99425
CP001593036260,-8.99411
CP000176499032,-8.99362
CP000263267545,-8.99353
CP000807528063,-8.99321
CP001517397715,-8.99211
CP000205009459,-8.99207
CP002818210729,-8.99201
CP000260392852,-8.99154
CP001277933830,-8.99089
CP002157928427,-8.99028
CP000354554830,-8.98974
CP000161172588,-8.98939
CP001159207331,-8.98878
CP000448384732,-8.98843
CP002157519117,-8.98824
CP000524516914,-8.98814
CP000564306666,-8.98812
CP000547795647,-8.98767
CP000196059218,-8.98702
CP001036381504,-8.98645
CP000293730762,-8.98535
CP001054966871,-8.98503
CP000318591170,-8.98429
CP000078263248,-8.9839
CP001243551109,-8.98382
CP001562007778,-8.98377
CP000643749262,-8.98277
CP000074656647,-8.98199
CP000100854442,-8.98144
CP000766601786,-8.98117
CP000364937430,-8.98099
CP000230785985,-8.98097
CP000982813429,-8.98036
CP002098799253,-8.97956
CP000018601886,-8.97919
CP000881338716,-8.97894
CP001102402991,-8.97873
CP001421859991,-8.97857
CP000073941859,-8.9782
CP000326388600,-8.97814
CP002415505422,-8.97801
CP000903814935,-8.97748
CP000883126047,-8.97719
CP000097383123,-8.9771
CP001319277087,-8.97709
CP000111133499,-8.97667
CP001189294046,-8.97624
CP001375312340,-8.97607
CP000949374006,-8.97572
CP000131114352,-8.97554
CP001740586386,-8.97549
CP002345779579,-8.97473
CP000204639147,-8.9747
CP000008663857,-8.97401
CP000194683164,-8.97396
CP001978241518,-8.97395
CP000492127960,-8.97393
CP000074841982,-8.97316
CP002096841352,-8.97274
CP001386936092,-8.97261
CP002813696438,-8.97248
CP000456640345,-8.9724
CP000151640558,-8.97231
CP000060575864,-8.97206
CP000573811001,-8.972
CP000551603093,-8.97185
CP001100843656,-8.97179
CP001055030197,-8.97177
CP000494935127,-8.97096
CP001588245863,-8.9707
CP000113619716,-8.96996
CP000931766284,-8.96981
CP000196113804,-8.96878
CP000876855541,-8.96835
CP001188373749,-8.96815
CP001384196905,-8.968
CP000115592979,-8.96786
CP001582513885,-8.96785
CP002328587139,-8.96724
CP000261792860,-8.9671
CP001182095642,-8.96677
CP000494830665,-8.96675
CP000195939846,-8.96638
CP000106583800,-8.9661
CP000648162496,-8.96563
CP000542483709,-8.9655
CP000064522713,-8.96543
CP000744269205,-8.96533
CP001287091896,-8.96524
CP001075142839,-8.96495
CP000188772994,-8.96489
CP000629783850,-8.96443
CP000499929126,-8.96414
CP000353237397,-8.96409
CP000947497288,-8.96403
CP000238486149,-8.96399
CP001059670795,-8.96379
CP000930526789,-8.96353
CP000168986819,-8.96347
CP000938363853,-8.96332
CP002141026346,-8.96251
CP000018435786,-8.96162
CP000857968550,-8.96158
CP001874860985,-8.95972
CP000193057055,-8.95959
CP001474402017,-8.95932
CP000947571506,-8.95885
CP000492684919,-8.95871
CP000126132886,-8.9585
CP000634826573,-8.9575
CP000255324779,-8.95737
CP002239496850,-8.95726
CP001382490263,-8.95708
CP000098912710,-8.95702
CP000630806757,-8.95694
CP000542612611,-8.95681
CP001123718132,-8.9565
CP000012526922,-8.95627
CP000194491237,-8.95624
CP000041609731,-8.95585
CP001205613747,-8.95552
CP000972908612,-8.95549
CP001832462681,-8.95539
CP001478692134,-8.95536
CP002318262939,-8.95516
CP000499977901,-8.95502
CP000322497141,-8.95474
CP000434991384,-8.95459
CP000910316136,-8.95444
CP001959038922,-8.95443
CP000341495001,-8.9544
CP000543607026,-8.95399
CP000936316599,-8.95358
CP001199972273,-8.95336
CP000113713617,-8.95309
CP001059349891,-8.95308
CP002413191434,-8.95261
CP001286254346,-8.95222
CP001017646374,-8.95123
CP001179804863,-8.9511
CP000077442109,-8.95096
CP000309612117,-8.95095
CP000012447373,-8.95019
CP002179678010,-8.95012
CP000072751481,-8.94944
CP000368543229,-8.9494
CP001119912058,-8.94889
CP001246535643,-8.94883
CP001117154865,-8.9477
CP000017417502,-8.94716
CP002464586445,-8.94699
CP000699404757,-8.94679
CP000163845475,-8.94668
CP000322267747,-8.94622
CP000683596243,-8.94582
CP000496701260,-8.94574
CP001098982529,-8.94545
CP000342744169,-8.94448
CP001203520483,-8.94431
CP001200353838,-8.94414
CP001866686421,-8.94359
CP001004489111,-8.94195
CP000659963383,-8.94139
CP000266396893,-8.94124
CP001384814677,-8.94083
CP000322615164,-8.94068
CP000230448909,-8.9401
CP000213245985,-8.93995
CP000384446267,-8.93961
CP001202205094,-8.93947
CP002020073249,-8.9391
CP000460287250,-8.93851
CP002036830011,-8.93803
CP001376852166,-8.93781
CP000236715637,-8.93767
CP001264626820,-8.93758
CP001283089618,-8.93752
CP000497647143,-8.93707
CP000551908937,-8.93704
CP002313924786,-8.9362
CP001123569244,-8.93607
CP000338916253,-8.93582
CP000992110701,-8.93578
CP000307365147,-8.93529
CP001945148783,-8.93509
CP000201368843,-8.93488
