id,docking_score
CP000049398119,-9.0022
CP000540743106,-8.99971
CP001861809726,-8.99783
CP000743769610,-8.995
CP000014508543,-8.99462
CP000545203580,-8.99368
CP001027839951,-8.99165
CP000909737575,-8.98969
CP000378951080,-8.98913
CP001763683543,-8.98828
CP002483734249,-8.98503
CP002878031726,-8.98477
CP003103526888,-8.98456
CP000740437249,-8.98408
CP000667416520,-8.9799
CP002269076241,-8.97938
CP003315383448,-8.9782
CP000930175197,-8.97732
CP001384894445,-8.97666
CP002569799713,-8.97472
CP000246815018,-8.97278
CP001085368865,-8.97109
CP000288422955,-8.97027
CP000127002346,-8.96569
CP000293124738,-8.96332
CP000172079051,-8.96243
CP000798209122,-8.96033
CP002982931100,-8.95603
CP001787475982,-8.95593
CP000953844873,-8.95565
CP000079976423,-8.95524
CP002097950742,-8.95355
CP002097704895,-8.95274
CP000081307667,-8.94908
CP001018657559,-8.94868
CP000919152736,-8.94795
CP000547745797,-8.94654
CP000371972176,-8.94581
CP000762561622,-8.9449
CP001200563951,-8.94346
CP000201566516,-8.93935
CP002980068753,-8.93797
CP000969474864,-8.93789
CP001754606760,-8.93716
CP002194655649,-8.93642
CP000031545800,-8.93595
CP000499869434,-8.93475
CP001063234391,-8.93429
CP000181462720,-8.93288
CP001078993439,-8.93238
CP000287628689,-8.93146
CP000564132588,-8.93055
CP000669517588,-8.9228
CP000776033470,-8.9228
CP001836676538,-8.92172
CP000146764586,-8.92029
CP000689175674,-8.91922
CP002685671675,-8.91735
CP000629985110,-8.91703
CP002795723463,-8.91667
CP001085729174,-8.91631
CP000140424732,-8.91486
CP000486363190,-8.91422
CP000059734088,-8.91342
CP000957007194,-8.91166
CP001861956464,-8.91156
CP001625086680,-8.90917
CP002330153729,-8.90883
CP002155128573,-8.90772
CP001687913234,-8.90351
CP000100419653,-8.90273
CP001142816982,-8.90239
CP001346235727,-8.89969
CP001503009995,-8.89853
CP001344809900,-8.89825
CP000171035214,-8.89484
CP000177594183,-8.89366
CP001385023971,-8.89345
CP001883084306,-8.89269
CP000744306909,-8.89242
CP000930985466,-8.89081
CP000806984777,-8.88934
CP000306762795,-8.88751
CP000107391213,-8.88713
CP000684896445,-8.88671
CP002709188393,-8.88642
CP002669288008,-8.88207
CP001149396216,-8.87991
CP002274027924,-8.87981
CP000049272040,-8.87958
CP000771295959,-8.87945
CP002628521344,-8.87769
CP002310533654,-8.87761
CP002310068262,-8.87758
CP000140819360,-8.87753
CP001384930124,-8.87667
CP000380287151,-8.87638
CP002330426312,-8.87613
CP002100353343,-8.87572
CP001544643857,-8.8757
CP000100172941,-8.87452
CP000140873270,-8.86782
CP002036506539,-8.86598
CP002341803834,-8.86572
CP002714410798,-8.8655
CP000746228149,-8.86205
CP002035501499,-8.86004
CP001068169444,-8.85992
CP002429242900,-8.85756
CP001436853227,-8.85755
CP000993976595,-8.85645
CP001787022186,-8.85453
CP001100938418,-8.85209
CP001806007707,-8.85121
CP000748567209,-8.84978
CP001081887110,-8.84787
CP000202897656,-8.84664
CP001102068653,-8.84531
CP001122819283,-8.84449
CP000808080369,-8.84377
CP001081311002,-8.84316
CP001091750068,-8.84138
CP000139141437,-8.83724
CP000236662993,-8.83715
CP000073878569,-8.8368
CP000945282775,-8.83389
CP000177599124,-8.83161
CP000932937732,-8.83063
CP002473689149,-8.82963
CP002959087894,-8.82925
CP001566243045,-8.8273
CP001639103883,-8.82684
CP002758840725,-8.8248
CP000855257031,-8.82383
CP000322818096,-8.82329
CP001061279595,-8.81971
CP001848735945,-8.81883
CP001759957132,-8.81835
CP001074277051,-8.81835
CP001189584979,-8.81788
CP000740124567,-8.81631
CP001717594951,-8.816
CP001125946038,-8.81599
CP001676531509,-8.81514
CP000407663036,-8.81463
CP001875450264,-8.81411
CP000748475879,-8.81341
CP000019497983,-8.81331
CP000918754099,-8.81285
CP001802466331,-8.81282
CP000932651697,-8.81146
CP001108579338,-8.81075
CP002257246327,-8.81049
CP000829987472,-8.80723
CP002065147227,-8.80539
CP000689311688,-8.80512
CP002106284605,-8.80168
CP000448421804,-8.80129
CP001139518768,-8.80076
CP000362497417,-8.8
CP000806645729,-8.79759
CP000969284013,-8.79543
CP000549492995,-8.79384
CP001862944631,-8.79332
CP001244053059,-8.79332
CP001920408739,-8.79237
CP002709532461,-8.79171
CP000757109858,-8.79119
CP000197320509,-8.78999
CP000854473754,-8.78988
CP000906435663,-8.78977
CP001620377791,-8.78525
CP000170356462,-8.78416
CP001814410792,-8.78217
CP002816250953,-8.782
CP002075735029,-8.78074
CP001110569042,-8.78068
CP001714772725,-8.7798
CP002683977658,-8.77906
CP000544938958,-8.77873
CP000421003968,-8.77842
CP000770634503,-8.77819
CP001566030284,-8.77814
CP000562953240,-8.77701
CP002072634851,-8.77625
CP001235328161,-8.77612
CP001099156120,-8.77597
CP000204794472,-8.77588
CP001140358077,-8.77587
CP001872692011,-8.77543
CP002036931349,-8.77422
CP001074144846,-8.77294
CP000724418514,-8.7724
CP000140114722,-8.77135
CP000361715198,-8.7701
CP000259901376,-8.77003
CP000157943946,-8.76948
CP000550009541,-8.76848
CP001283963053,-8.76812
CP000759947523,-8.76806
CP001242715376,-8.76792
CP000027942780,-8.76685
CP001103342689,-8.76677
CP000019294496,-8.76633
CP001629215593,-8.76618
CP003299928609,-8.764
CP000828214993,-8.76316
CP002116776163,-8.7628
CP000930220604,-8.76012
CP000969120669,-8.75734
CP001674847923,-8.75731
CP000225559668,-8.75641
CP002241354391,-8.75519
CP001013553238,-8.75395
CP001621401985,-8.75348
CP000160963389,-8.75285
CP000343053521,-8.75277
CP001759179644,-8.75239
CP001100325097,-8.75228
CP001061185950,-8.75217
CP000639303384,-8.74975
CP000832724368,-8.74901
CP001189648681,-8.74891
CP000549510927,-8.74844
CP000744352089,-8.74788
CP002989562972,-8.74764
CP002310531031,-8.74562
CP001129187807,-8.74505
CP000218595662,-8.74477
CP002152768949,-8.74454
CP001502292010,-8.74442
CP000626429280,-8.74438
CP000789221824,-8.74405
CP001102147762,-8.7434
CP002889851692,-8.74032
CP000430745918,-8.73888
CP000067168354,-8.7388
CP001621278208,-8.73863
CP002598578160,-8.73845
CP000753321886,-8.73659
CP000946032610,-8.73629
CP001204446035,-8.73378
CP001649080579,-8.73372
CP000043465567,-8.73327
CP001708682853,-8.73
CP001210858660,-8.72927
CP000729686514,-8.72899
CP001033627572,-8.72869
CP001234875706,-8.72762
CP000832861606,-8.7273
CP000661720130,-8.72713
CP001018298226,-8.7266
CP000264128610,-8.72507
CP000167777989,-8.72396
CP000089702136,-8.72316
CP000930585800,-8.72221
CP000346203424,-8.72217
CP001715640733,-8.72214
CP000930040735,-8.71916
CP000007371404,-8.71912
CP002815993295,-8.71562
CP000341418674,-8.71529
CP001753507079,-8.7151
CP000140339123,-8.71298
CP002840003517,-8.71283
CP000757912899,-8.71197
CP000760612019,-8.71177
CP001110444840,-8.71128
CP000372366399,-8.71103
CP000652819293,-8.71098
CP001877661920,-8.71069
CP001211095610,-8.71008
CP000093143495,-8.70852
CP000780307719,-8.70844
CP002515097462,-8.70795
CP000459821671,-8.70769
CP000606881516,-8.70713
CP001219871160,-8.70696
CP001448988032,-8.70645
CP000949387163,-8.70567
CP000412189426,-8.70524
CP001389174673,-8.70306
CP000400615217,-8.70293
CP001875267163,-8.70238
CP000606821669,-8.70198
CP000749909964,-8.70163
CP000158620501,-8.70046
CP002745734196,-8.69984
CP002618303020,-8.69919
CP001378198729,-8.69914
CP001236532795,-8.69866
CP000443997891,-8.69749
CP000499674683,-8.6971
CP002270749735,-8.69703
CP001933555077,-8.69677
CP002116787549,-8.69663
CP001204557157,-8.69661
CP001126735342,-8.69558
CP000353463648,-8.69425
CP002021380462,-8.69408
CP003255582126,-8.69377
CP000660365759,-8.69262
CP001822254974,-8.69224
CP000095080841,-8.69197
CP000796286305,-8.69133
CP002759898223,-8.69126
CP000934510911,-8.6909
CP000703380199,-8.69071
CP002485830192,-8.69043
CP002285008387,-8.69026
CP001866569743,-8.6895
CP000840631671,-8.68823
CP001464899805,-8.68797
CP001752578118,-8.68664
CP000052006967,-8.6866
CP001239369707,-8.68645
CP000594379711,-8.68605
CP000571969044,-8.6838
CP001591365904,-8.68348
CP001881470408,-8.68299
CP000115334318,-8.68265
CP000771875884,-8.68203
CP000607929311,-8.68177
CP001125404666,-8.68022
CP000060336524,-8.68008
CP001797544962,-8.67979
CP001247188097,-8.6795
CP001283193498,-8.6794
CP000478151452,-8.67754
CP000606531287,-8.67636
CP000641381833,-8.67567
CP003500554026,-8.67542
CP000288277564,-8.67542
CP000100449401,-8.67472
CP000362381990,-8.67452
CP000443271445,-8.67418
CP000351086242,-8.67329
CP002035906214,-8.67299
CP001127256545,-8.67253
CP000645464723,-8.67105
CP000346515384,-8.66865
CP000551903890,-8.66803
CP002833384972,-8.66789
CP000039464177,-8.66768
CP000082996515,-8.66737
CP000215829212,-8.66707
CP000263768294,-8.66641
CP000077514294,-8.66462
CP001382181979,-8.66427
CP000680320743,-8.66398
CP002761015390,-8.66212
CP002034880641,-8.66126
CP000929154202,-8.66119
CP000639996669,-8.66036
CP000134038846,-8.66029
CP000578041590,-8.66008
CP000504556448,-8.6552
CP002268427600,-8.65499
CP000495598369,-8.65488
CP001034778012,-8.65451
CP000987521048,-8.65387
CP002629334860,-8.65338
CP000107108436,-8.65307
CP001016535126,-8.65179
CP000806585397,-8.65144
CP000362237684,-8.65068
CP001384871936,-8.64941
CP000203170210,-8.64923
CP000687396533,-8.64865
CP001854805010,-8.64858
CP001355781535,-8.64679
CP001212098450,-8.64668
CP002359226520,-8.64636
CP000934269262,-8.64577
CP000160500173,-8.64561
CP000009761715,-8.64555
CP002351126409,-8.64478
CP000874455664,-8.6442
CP000055508687,-8.64403
CP000747204407,-8.64148
CP000597053386,-8.64135
CP000499778179,-8.64087
CP000040411855,-8.64067
CP002612857472,-8.64006
CP001204714281,-8.63992
CP000262555977,-8.63921
CP000832431254,-8.63875
CP002066104008,-8.63865
CP000655531908,-8.63717
CP000965821515,-8.63604
CP002065875421,-8.63567
CP000186451258,-8.63522
CP001836938200,-8.63494
CP001060911894,-8.63445
CP002844163501,-8.63377
CP001962012438,-8.63342
CP002000204948,-8.6326
CP001141460265,-8.63243
CP001701584856,-8.63178
CP002980050350,-8.63132
CP000193681662,-8.63053
CP000192438820,-8.63044
CP001972354760,-8.63042
CP000140217216,-8.63007
CP002832087346,-8.62942
CP000524305134,-8.62907
CP001246274495,-8.62864
CP000051912200,-8.62776
CP002504419104,-8.6276
CP000036750868,-8.62612
CP000124038039,-8.62578
CP000930461710,-8.62554
CP002954121000,-8.62542
CP001983907651,-8.62394
CP000986204908,-8.62353
CP002319656123,-8.62229
CP002082602774,-8.6213
CP000735245622,-8.62125
CP001120264514,-8.62115
CP002108930697,-8.61993
CP001382330658,-8.61985
CP000806880661,-8.61973
CP000019099121,-8.61928
CP000937517288,-8.61922
CP002270312934,-8.61917
CP001681614926,-8.61869
CP001598547676,-8.61839
CP001650819426,-8.61673
CP001234070753,-8.61673
CP002271545729,-8.61587
CP000204530439,-8.61583
CP001118782217,-8.61543
CP000905276671,-8.61451
CP000026121291,-8.6139
CP002106376518,-8.61388
CP001081471509,-8.61386
CP000364924280,-8.61385
CP001204339319,-8.6138
CP000641313313,-8.61349
CP002020466845,-8.61337
CP002038117078,-8.61245
CP000264101616,-8.61226
CP001487459913,-8.61152
CP000104826718,-8.61099
CP001604368211,-8.60915
CP000170960821,-8.6085
CP002248210995,-8.6081
CP000201493910,-8.60771
CP002318863148,-8.60738
CP001734764817,-8.6071
CP000246509395,-8.60651
CP000967119640,-8.60568
CP001708822993,-8.60535
CP000160674725,-8.6048
CP000751157798,-8.60451
CP002097666303,-8.60451
CP000225588174,-8.60335
CP000074303408,-8.60332
CP001034397679,-8.60309
CP001014950338,-8.60278
CP000564684651,-8.60248
CP003159535998,-8.6018
CP000930643895,-8.60114
CP001060947471,-8.60083
CP000160175424,-8.6008
CP002819348974,-8.60034
CP000929866892,-8.60013
CP001629972614,-8.60004
CP001251841279,-8.59917
CP001880094857,-8.59911
CP002065536301,-8.59873
CP001716484778,-8.59855
CP000270669980,-8.59781
CP000188850864,-8.59637
CP000030951314,-8.59607
CP001109802794,-8.59593
CP000366892400,-8.59569
CP000992209488,-8.59519
CP000088250974,-8.59472
CP002035292061,-8.59207
CP001010198175,-8.59204
CP000118182782,-8.59159
CP001204158623,-8.59138
CP001016655159,-8.59135
CP000201801852,-8.59116
CP000863336872,-8.59027
CP001573004097,-8.59009
CP001479926464,-8.58944
CP002981449073,-8.58926
CP000158673205,-8.58777
CP000027100109,-8.58771
CP001236908897,-8.58759
CP000545071747,-8.58726
CP000352471564,-8.58659
CP000930254586,-8.58602
CP000805716481,-8.58557
CP002609143933,-8.58501
CP003473318074,-8.58388
CP002730085163,-8.58376
CP001077190795,-8.58298
CP000972253853,-8.58173
CP001386668433,-8.58149
CP000101609891,-8.58141
CP001243506183,-8.58032
CP001033921182,-8.57991
CP001384640176,-8.57901
CP000365997070,-8.57887
CP001078572540,-8.57882
CP000810250771,-8.57873
CP000624735429,-8.57867
CP001244936636,-8.57827
CP000224824738,-8.5781
CP001582808365,-8.57778
CP002304757644,-8.57758
CP001085861600,-8.57654
CP000082511029,-8.57553
CP001214462584,-8.57418
CP001379309526,-8.57401
CP000605337458,-8.57341
CP000175229968,-8.57333
CP000260697058,-8.57285
CP001090608358,-8.57272
CP002834809529,-8.5719
CP000159972468,-8.57176
CP002171935200,-8.57169
CP001640347446,-8.57156
CP000221539829,-8.571
CP000931069057,-8.57082
CP002233782888,-8.57073
CP001210989164,-8.57006
CP000356059813,-8.56931
CP000319749774,-8.56871
CP002877201834,-8.56867
CP001100352530,-8.56828
CP001078589614,-8.56585
CP001274842878,-8.56526
CP000115453176,-8.5647
CP000347305779,-8.56407
CP001118430709,-8.56403
CP000660466099,-8.56376
CP000252885395,-8.56322
CP000065941420,-8.56297
CP002193676181,-8.56286
CP000059945973,-8.56276
CP002038023356,-8.56216
CP000629559194,-8.56134
CP000472376279,-8.56053
CP000080702268,-8.56036
CP000407018586,-8.55923
CP000261494321,-8.55902
CP001078554226,-8.5589
CP001825409506,-8.55876
CP002064922140,-8.5579
CP000067117599,-8.55781
CP001975469487,-8.55675
CP000573101509,-8.55638
CP000263911865,-8.55624
CP000205219505,-8.55598
CP000458082056,-8.5555
CP000109469836,-8.55399
CP000186445153,-8.55332
CP000209589918,-8.55319
CP001885813779,-8.55291
CP000019081097,-8.55288
CP000030520320,-8.5527
CP003260140050,-8.55257
CP002766338173,-8.55242
CP002764266629,-8.55202
CP001033277445,-8.55113
CP001877783987,-8.55061
CP000904612538,-8.55053
CP001199914386,-8.54981
CP000569086047,-8.5493
CP000261571832,-8.54885
CP000205239136,-8.54869
CP000905025391,-8.54833
CP001812725262,-8.54795
CP002232626613,-8.5477
CP002317459286,-8.54755
CP000077528350,-8.5475
CP001584272547,-8.54717
CP002002527285,-8.54708
CP001353472726,-8.54683
CP003341626737,-8.54682
CP002444605607,-8.54639
CP000150490467,-8.54596
CP000555365566,-8.54577
CP000205369175,-8.54572
CP001234678020,-8.54558
CP000219580517,-8.54555
CP000699281573,-8.54536
CP000529792707,-8.54462
CP001084986473,-8.54458
CP000032135489,-8.54404
CP000068897488,-8.54386
CP000750470087,-8.54323
CP002586974491,-8.54317
CP000118630970,-8.54227
CP002095175140,-8.54174
CP000928900743,-8.54107
CP000526082839,-8.54105
CP001373880151,-8.54103
CP002115872394,-8.54007
CP000201889289,-8.53995
CP002097624820,-8.53973
CP000170598162,-8.53845
CP002266205509,-8.53828
CP000210633939,-8.53764
CP000124742488,-8.53719
CP000787500624,-8.53673
CP000309505038,-8.53669
CP002615045762,-8.53658
CP000570606194,-8.53648
CP001606192796,-8.5359
CP001813607988,-8.5359
CP000344088995,-8.53484
CP001643118583,-8.53446
CP001200885441,-8.53421
CP000746559063,-8.53394
CP001405142439,-8.53393
CP000995737801,-8.53388
CP000099892476,-8.53376
CP000682277823,-8.53355
CP002376877071,-8.53347
CP002889429350,-8.53307
CP001207479912,-8.53302
CP001204393975,-8.53261
CP003509735334,-8.53248
CP001079077849,-8.53226
CP000486342962,-8.53209
CP000646243600,-8.53195
CP000995860857,-8.53191
CP002520309579,-8.53101
CP001234480037,-8.53049
CP000192120759,-8.53038
CP002133569780,-8.53037
CP002334107536,-8.52958
CP001582370279,-8.52877
CP000097193395,-8.52836
CP002330956501,-8.52819
CP000140374291,-8.52777
CP002767298022,-8.52643
CP002111886062,-8.5259
CP000090438255,-8.52545
CP002515427798,-8.52492
CP000589550004,-8.52458
CP001060244148,-8.52395
CP000562464535,-8.52384
CP002415743934,-8.52325
CP000934196808,-8.52224
CP002099323130,-8.52123
CP001994175717,-8.52025
CP000148221408,-8.51946
CP003135142562,-8.5194
CP000218946122,-8.51894
CP002538800755,-8.51732
CP000656223377,-8.51642
CP001877065822,-8.51564
CP001214512901,-8.51537
CP002782000673,-8.51522
CP000898778828,-8.5149
CP000178429522,-8.51422
CP001796741569,-8.5142
CP001404038095,-8.51365
CP002832867350,-8.51359
CP001033936595,-8.5135
CP000232484141,-8.51324
CP000146638749,-8.51266
CP000204943493,-8.51223
CP000016130659,-8.51196
CP001233530000,-8.51189
CP002053018207,-8.51178
CP001835193794,-8.51166
CP000260916195,-8.51149
CP000274165901,-8.51133
CP001208512014,-8.51102
CP002098993201,-8.51098
CP000549238095,-8.51058
CP000904315012,-8.50981
CP001975852451,-8.50981
CP001962897417,-8.50944
CP001885835255,-8.50921
CP000628745908,-8.50846
CP000787059278,-8.50829
CP001072972178,-8.50818
CP002329562280,-8.50815
CP001591799742,-8.50803
CP002115430191,-8.50787
CP002731955144,-8.50736
CP000074402500,-8.50676
CP000950717148,-8.50666
CP000982627539,-8.50555
CP002584646599,-8.50535
CP000973393518,-8.50456
CP000146939398,-8.50419
CP001642297336,-8.50418
CP001755947618,-8.50384
CP003015813510,-8.50362
CP000285475981,-8.50282
CP002269895055,-8.50253
CP001997414990,-8.50246
CP000410021562,-8.50145
CP001195754907,-8.50142
CP001883452576,-8.50139
CP000880482387,-8.50122
CP003409079219,-8.50083
CP001738071750,-8.49973
CP000260783436,-8.49963
CP001131760050,-8.49924
CP000259722379,-8.49897
CP001055855363,-8.49884
CP000307066446,-8.49862
CP000384001122,-8.49849
CP000651376603,-8.49801
CP001462554530,-8.4976
CP000711797822,-8.49722
CP002260653195,-8.49698
CP002840274930,-8.49642
CP000895453846,-8.49634
CP001589012502,-8.49585
CP002106663461,-8.49563
CP001124964983,-8.49559
CP000224351051,-8.49525
CP001099267309,-8.4951
CP001000131215,-8.49505
CP002331004324,-8.49448
CP000012509524,-8.49417
CP000464196355,-8.49336
CP001944037722,-8.49335
CP002347299931,-8.49319
CP001506739137,-8.49296
CP002656964097,-8.49216
CP003207871082,-8.49159
CP000876473699,-8.48961
CP000594788047,-8.48949
CP000832243936,-8.48941
CP000325334708,-8.48939
CP001058912860,-8.48922
CP000542378387,-8.48907
CP000925857278,-8.48891
CP000657761765,-8.48872
CP001858603468,-8.48687
CP002872247252,-8.48639
CP000049919465,-8.48625
CP000544892119,-8.48619
CP001947444196,-8.4856
CP000262828149,-8.48532
CP002887633062,-8.48498
CP000930844682,-8.48464
CP000662041588,-8.48345
CP001081696440,-8.48296
CP001606325517,-8.48246
CP002805209948,-8.48244
CP000642560363,-8.48227
CP000935994778,-8.48198
CP002156105062,-8.48173
CP002551519897,-8.48114
CP000890646706,-8.48098
CP002627172185,-8.47984
CP000977945627,-8.47822
CP002117377733,-8.47767
CP000829205378,-8.47767
CP000683560667,-8.47733
CP000098936426,-8.47721
CP000204628856,-8.47664
CP001968167877,-8.47654
CP000359886337,-8.47566
CP001060833765,-8.47473
CP002420791078,-8.47433
CP001073579284,-8.47422
CP002115699895,-8.47379
CP000010188303,-8.47329
CP001504649715,-8.47324
CP001233542631,-8.47319
CP001996414936,-8.4728
CP000110207228,-8.47257
CP000474589832,-8.47245
CP002852378612,-8.47245
CP000331602007,-8.47228
CP001384170064,-8.4722
CP001883611158,-8.47197
CP001927349829,-8.47133
CP001031967939,-8.47122
CP000160129635,-8.47118
CP000306542891,-8.47092
CP000967618163,-8.4701
CP001755298942,-8.46872
CP000115525200,-8.46871
CP000266376202,-8.46808
CP000355994747,-8.46795
CP001323076246,-8.46766
CP001084169720,-8.46751
CP002707654197,-8.46724
CP001060666113,-8.46716
CP000261807537,-8.46676
CP000747190681,-8.46628
CP000309547136,-8.46601
CP000161903917,-8.46596
CP000364659025,-8.46584
CP000416916482,-8.46556
CP000552296180,-8.46503
CP002823333895,-8.46391
CP002856996903,-8.46375
CP000724391424,-8.46317
CP001968232533,-8.46305
CP000594794398,-8.46292
CP002090074539,-8.46229
CP003499508679,-8.46155
CP001102905207,-8.46149
CP002806160871,-8.46129
CP000729886715,-8.46105
CP000082434473,-8.46098
CP001849328561,-8.46096
CP000016577060,-8.46069
CP001451617891,-8.46066
CP002615155708,-8.4605
CP000380746030,-8.46011
CP002098346486,-8.46005
CP000088668755,-8.46003
CP000932745886,-8.46001
CP002036974338,-8.45929
CP002438959881,-8.45875
CP001596253635,-8.45843
CP002159172168,-8.45809
CP003437315434,-8.45758
CP001074172561,-8.45718
CP000230810057,-8.4571
CP000408897730,-8.4565
CP000896001251,-8.45619
CP000903635507,-8.45606
CP000931700207,-8.4558
CP002037144693,-8.4548
CP000085832298,-8.45456
CP000119584784,-8.45447
CP000648022180,-8.45419
CP000120680163,-8.45365
CP000948707321,-8.45328
CP000564612996,-8.45301
CP000961717777,-8.45285
CP001031900477,-8.45222
CP000678862218,-8.45188
CP001109029900,-8.45183
CP002440595015,-8.45137
CP000339635461,-8.45129
CP001101125243,-8.45061
CP000114874049,-8.45023
CP001379415683,-8.45004
CP000030427003,-8.44978
CP001241096012,-8.44972
CP000228334313,-8.44972
CP001083800542,-8.44938
CP001060350937,-8.44937
CP000485756230,-8.44924
CP000099161610,-8.44837
CP000945618674,-8.4483
CP001073278674,-8.44818
CP001214782903,-8.44805
CP000162809405,-8.44804
CP000369368186,-8.44768
CP000352868849,-8.44644
CP000101591802,-8.44535
CP000642542942,-8.44494
CP002091369036,-8.44477
CP000562151743,-8.44395
CP000345356352,-8.44386
CP000582159848,-8.44374
CP000261962010,-8.44359
CP002037215279,-8.44351
CP001193604698,-8.44247
CP002200941338,-8.44183
CP000736836291,-8.44148
CP000204361051,-8.44089
CP000773338885,-8.44053
CP000113627335,-8.4404
CP000832332024,-8.43981
CP000263293743,-8.43904
CP000777661463,-8.43866
CP002888954362,-8.43863
CP002097509417,-8.43861
CP000736717893,-8.43859
CP000253758242,-8.43826
CP000932588639,-8.43812
CP000022994659,-8.43806
CP000114493444,-8.43802
CP002986655906,-8.43759
CP003142283826,-8.43758
CP001026329492,-8.4375
CP002842471110,-8.43744
CP002813955173,-8.43735
CP000691368677,-8.43701
CP002076454895,-8.43688
CP000730346170,-8.43683
CP000130635335,-8.43677
CP000801248951,-8.43651
CP000118071032,-8.43592
CP001837504320,-8.43589
CP000970140006,-8.43564
CP000905831408,-8.43518
CP001102563529,-8.4346
CP000049611096,-8.43433
CP001103667665,-8.43429
CP002317452293,-8.43337
CP003213562288,-8.43284
CP001216446525,-8.43275
CP001082204912,-8.43258
CP001499295792,-8.43248
CP000736259967,-8.43247
CP002481929037,-8.43227
CP000970964590,-8.43176
CP002874835861,-8.43166
CP001370911825,-8.43113
CP002523431472,-8.43099
CP000856350425,-8.43084
CP000949993716,-8.43037
CP000147173112,-8.43017
CP001590404249,-8.43016
CP000010315875,-8.43013
CP001758107313,-8.43012
CP001952110440,-8.42995
CP000926224087,-8.42949
CP000338229719,-8.42859
CP000844314246,-8.42837
CP000104877568,-8.42796
CP001240772677,-8.42742
CP003315238721,-8.42679
CP000569692083,-8.42654
CP001065050554,-8.42462
CP000323230785,-8.42458
CP001801213372,-8.4244
CP001199426149,-8.4244
