id,docking_score
CP000173070949,-9.20615
CP000062275837,-9.206
CP002331063578,-9.20351
CP002332242359,-9.20279
CP001119895661,-9.2005
CP000547823960,-9.2004
CP000153418416,-9.19904
CP002103784059,-9.19561
CP001972824740,-9.18772
CP001268024529,-9.18154
CP000547687361,-9.18104
CP002098523939,-9.18085
CP000082382631,-9.17824
CP002494969237,-9.17805
CP000367336675,-9.17798
CP000130109918,-9.17662
CP000983670160,-9.17605
CP001200694944,-9.17321
CP000365821606,-9.17197
CP000260957935,-9.17039
CP002140895240,-9.16944
CP000040687963,-9.16823
CP000364600818,-9.16729
CP000230356003,-9.16081
CP000459403224,-9.16036
CP000170135670,-9.15894
CP000637037108,-9.15635
CP000339501803,-9.15626
CP000994367167,-9.15559
CP000686315621,-9.15497
CP002156768078,-9.15437
CP000365099360,-9.15417
CP002238515737,-9.15123
CP000186855364,-9.14826
CP000264460909,-9.14821
CP002271720888,-9.14547
CP000352687734,-9.141
CP002081304692,-9.13963
CP000267456788,-9.13955
CP000177464780,-9.13357
CP000366136773,-9.13193
CP000349224313,-9.1313
CP002833621995,-9.12859
CP000821905237,-9.12762
CP000041415826,-9.12736
CP001073942002,-9.12668
CP002177953138,-9.12614
CP002677165072,-9.1256
CP000221775135,-9.12559
CP000024468102,-9.1218
CP000741197488,-9.12085
CP001015175382,-9.11893
CP000099354638,-9.11569
CP000984414053,-9.11535
CP000000143583,-9.11371
CP000100739375,-9.11215
CP001088403632,-9.11194
CP000590917221,-9.11186
CP000409872144,-9.11022
CP000009851027,-9.10938
CP000606682151,-9.10927
CP000205219681,-9.10563
CP001066658508,-9.1056
CP000469327089,-9.10557
CP000364107095,-9.10402
CP002086917323,-9.10344
CP001395511577,-9.10338
CP001326798046,-9.10046
CP002471221615,-9.09909
CP002069278013,-9.09905
CP000274254297,-9.09686
CP000325585705,-9.09562
CP000168681343,-9.09415
CP000079038498,-9.09385
CP000496674495,-9.0932
CP000107128043,-9.09176
CP000548775792,-9.08625
CP000127861910,-9.08355
CP000161172457,-9.08304
CP000931244023,-9.0821
CP000803591350,-9.08004
CP000115073379,-9.07738
CP001623689019,-9.07653
CP000746118205,-9.07584
CP001079059444,-9.07314
CP001010538891,-9.07199
CP000172981236,-9.07147
CP000061061188,-9.07146
CP001279132935,-9.07077
CP002795722089,-9.06964
CP001201131396,-9.06507
CP000909965767,-9.06405
CP001200816337,-9.06258
CP000178348940,-9.05747
CP002163646891,-9.05656
CP002100393108,-9.05042
CP000161094116,-9.04946
CP000574206036,-9.04908
CP000569398348,-9.0458
CP000726325111,-9.04465
CP000365513166,-9.04344
CP000307083143,-9.04171
CP001589339791,-9.04055
CP000045478612,-9.03819
CP001381228890,-9.03807
CP000010363985,-9.03805
CP000989619122,-9.03757
CP002003015216,-9.03584
CP001749255540,-9.03537
CP001245082900,-9.03329
CP000736796307,-9.03255
CP000212083234,-9.031
CP001832489718,-9.03067
CP000748131613,-9.03046
CP001838856501,-9.03019
CP001199463303,-9.02762
CP001124532965,-9.02568
CP000103054626,-9.02488
CP000013824364,-9.02247
CP000346506324,-9.02016
CP001402038001,-9.02002
CP000263360559,-9.01936
CP000748644087,-9.0178
CP001583042163,-9.01583
CP000224371372,-9.01416
CP001848831719,-9.01208
CP002307081262,-9.00855
CP000545008135,-9.00818
CP000114712311,-9.00699
CP000098993402,-9.00539
CP000362231279,-9.00538
CP001242437605,-9.00457
CP000973031056,-9.00224
CP002296469781,-8.99915
CP001078585171,-8.99899
CP000170312662,-8.99799
CP001374768968,-8.99689
CP002162157827,-8.99626
CP001946505177,-8.99306
CP000012500834,-8.9929
CP000918560216,-8.99095
CP001802283482,-8.9888
CP000630816626,-8.98796
CP000565106877,-8.98787
CP000103216431,-8.98686
CP000325454571,-8.98642
CP001079785507,-8.98551
CP001081067600,-8.98494
CP002064644192,-8.98386
CP000904908843,-8.98329
CP000218514787,-8.98312
CP001237651724,-8.98186
CP000626523502,-8.98171
CP001088787355,-8.98101
CP001598701114,-8.98007
CP000319946314,-8.98002
CP000234855962,-8.97739
CP000009644332,-8.9773
CP000192482682,-8.97641
CP000154888349,-8.97631
CP001714371487,-8.9754
CP000660996387,-8.9747
CP000543079007,-8.97365
CP000502686604,-8.97325
CP000961959265,-8.97187
CP001031453060,-8.97124
CP000309213743,-8.9703
CP001079793256,-8.96981
CP002319982385,-8.96944
CP002339182526,-8.96845
CP001582543045,-8.96692
CP001648192953,-8.9669
CP000165933518,-8.96588
CP000091571974,-8.96553
CP000773551468,-8.96503
CP001839785588,-8.96465
CP000834578216,-8.96364
CP000380416817,-8.96334
CP000759072025,-8.96304
CP002886965398,-8.96272
CP000131197639,-8.96199
CP000169356435,-8.96033
CP000355145599,-8.95938
CP000726901696,-8.95892
CP002037529066,-8.95623
CP001065270909,-8.95539
CP000049209156,-8.95513
CP001027672748,-8.95501
CP002096739632,-8.95456
CP000140342845,-8.95437
CP000307452710,-8.95402
CP000449078201,-8.95281
CP001073287716,-8.95187
CP002202392146,-8.95124
CP002238202310,-8.95122
CP000606359997,-8.95092
CP000963068496,-8.95063
CP000464368190,-8.9504
CP001826229417,-8.94814
CP000291541886,-8.9478
CP000205156574,-8.94764
CP000200767255,-8.94696
CP000327798280,-8.94641
CP001874984387,-8.94427
CP001694645547,-8.94393
CP000968186583,-8.94366
CP000106469440,-8.94365
CP000131896415,-8.94269
CP002140967463,-8.94256
CP000201851030,-8.94123
CP000753002829,-8.94012
CP001736893212,-8.93973
CP000582647431,-8.93954
CP001190878494,-8.93622
CP000309586317,-8.93617
CP001602310241,-8.9355
CP000080846385,-8.93496
CP000630697583,-8.93494
CP002058810282,-8.93287
CP000931310029,-8.93246
CP001883698570,-8.93242
CP000097257304,-8.93225
CP000402998589,-8.93103
CP003276869454,-8.93019
CP000287185273,-8.9297
CP001245872833,-8.92858
CP000730039052,-8.928
CP000368174928,-8.92775
CP000651088570,-8.92746
CP000660631963,-8.92689
CP001247173250,-8.92627
CP001023751138,-8.92479
CP000787956684,-8.92446
CP000321447489,-8.92371
CP000017697645,-8.92339
CP002667469045,-8.92157
CP001650008770,-8.92019
CP000963161712,-8.91995
CP001945230829,-8.91844
CP001031436880,-8.91798
CP000387546438,-8.91779
CP002250030653,-8.91768
CP001240528772,-8.9168
CP002248417365,-8.91539
CP000223799519,-8.91535
CP000641373832,-8.91487
CP000368734220,-8.91476
CP001962717761,-8.91326
CP000381019313,-8.91265
CP000114623303,-8.91238
CP001249582510,-8.91191
CP000415532252,-8.9118
CP001085298038,-8.91071
CP002812218619,-8.91066
CP001057704000,-8.91052
CP000181458658,-8.91002
CP001687301121,-8.90993
CP000343051639,-8.90961
CP000155662068,-8.90932
CP001723813598,-8.90913
CP001034159387,-8.90809
CP002133762857,-8.9075
CP000224642251,-8.90557
CP001058307796,-8.90542
CP001794553560,-8.90445
CP001796194186,-8.90363
CP003445469539,-8.90177
CP001093546464,-8.90102
CP001589333119,-8.90023
CP000201463467,-8.90011
CP002329180749,-8.89961
CP001995775197,-8.89858
CP002035250479,-8.89775
CP001212243073,-8.89775
CP000518810943,-8.89475
CP001372793174,-8.89375
CP000082280804,-8.89368
CP000162291824,-8.89156
CP000052311321,-8.89145
CP000971468330,-8.89114
CP000806984909,-8.89035
CP002855055023,-8.89031
CP001354723314,-8.89005
CP001033383124,-8.89001
CP001384418260,-8.88995
CP000840140785,-8.88884
CP000017482012,-8.8886
CP000363470475,-8.88853
CP000779995285,-8.88816
CP002446928175,-8.8867
CP000225659600,-8.88664
CP000464313592,-8.88658
CP000051923351,-8.88618
CP001760072150,-8.88555
CP000694354145,-8.88531
CP000077968616,-8.88429
CP001103175479,-8.88408
CP001582345339,-8.88398
CP000051297244,-8.88363
CP002805613962,-8.88249
CP002878658009,-8.88243
CP001384752765,-8.88212
CP000097304276,-8.88164
CP001381226178,-8.88098
CP000299700522,-8.88079
CP000638739596,-8.88052
CP001192673455,-8.88048
CP001376798999,-8.8797
CP001082391616,-8.87734
CP000747339311,-8.87699
CP000016852728,-8.87699
CP000480332665,-8.87533
CP000565266233,-8.87524
CP000542283077,-8.87507
CP000052256873,-8.87335
CP000041837981,-8.87296
CP000858443083,-8.87278
CP000196759846,-8.87278
CP002067954347,-8.87191
CP000205203880,-8.8717
CP000129738636,-8.87145
CP001695802873,-8.87141
CP001076516659,-8.86774
CP000263567947,-8.86599
CP000371382100,-8.86586
CP001203693171,-8.86559
CP000077635758,-8.86547
CP000354670929,-8.8647
CP002374308341,-8.86397
CP000660935126,-8.86393
CP002234728808,-8.86376
CP000177870575,-8.86319
CP002782499375,-8.86291
CP001379630171,-8.86119
CP000150306203,-8.86117
CP000545340619,-8.86096
CP002065732325,-8.86085
CP001387388937,-8.85978
CP000320728169,-8.85953
CP000505378433,-8.85806
CP001123954419,-8.85753
CP002307081974,-8.85731
CP001941453171,-8.85645
CP000188811057,-8.85645
CP000195877712,-8.85611
CP000228305698,-8.85571
CP000263887182,-8.85497
CP000077073938,-8.8532
CP000153669137,-8.85235
CP000748652441,-8.85143
CP001972089035,-8.85042
CP001378021641,-8.85039
CP000639625831,-8.85039
CP000017200328,-8.84726
CP001241254622,-8.84682
CP000306829118,-8.84654
CP000074754406,-8.84635
CP001754375948,-8.84632
CP001244848429,-8.84588
CP000932909624,-8.84546
CP003022449902,-8.84534
CP001142125223,-8.84499
CP000638753535,-8.84419
CP000199471273,-8.84368
CP000085389585,-8.84264
CP002363998067,-8.84212
CP000206235353,-8.84022
CP001149475892,-8.84021
CP000789739717,-8.83982
CP000968268988,-8.83956
CP000198072224,-8.8386
CP001140468792,-8.83724
CP002814099517,-8.83503
CP002982807096,-8.83499
CP000310219080,-8.83417
CP001733442737,-8.83395
CP000079877019,-8.83368
CP002646672095,-8.83356
CP002834191994,-8.83334
CP001012567154,-8.83287
CP000071776374,-8.83025
CP000946902180,-8.82888
CP000440482083,-8.82833
CP000630480243,-8.82761
CP000111673751,-8.82669
CP002409730499,-8.82648
CP000962005347,-8.82641
CP000252945110,-8.82517
CP001237838215,-8.82242
CP001200602686,-8.82221
CP000909189465,-8.82213
CP000747382328,-8.82187
CP001060453857,-8.82175
CP000935858774,-8.82137
CP002577548897,-8.8212
CP000346856764,-8.82115
CP000468167741,-8.82038
CP000571220575,-8.81968
CP002707184937,-8.81797
CP001842201104,-8.8176
CP002158428239,-8.81754
CP000366279860,-8.81747
CP000347907140,-8.81678
CP000990698345,-8.81663
CP000178154574,-8.81648
CP000381034537,-8.81637
CP001058976429,-8.81513
CP000746607153,-8.81481
CP000041881261,-8.81412
CP000041533183,-8.81372
CP000526312968,-8.81294
CP002812257916,-8.81083
CP001834249751,-8.81071
CP001965369745,-8.81058
CP001124853921,-8.81023
CP000352525170,-8.80985
CP001583665922,-8.80924
CP000748792701,-8.80915
CP002309133581,-8.80907
CP001143323505,-8.80841
CP000261599868,-8.80789
CP000107232703,-8.80641
CP000606070828,-8.80633
CP001378146799,-8.80624
CP000964122675,-8.80609
CP001867150517,-8.80522
CP000378507499,-8.80466
CP000945173014,-8.80425
CP000648833090,-8.80388
CP001079006098,-8.80238
CP002983514989,-8.80176
CP001434398821,-8.80167
CP000204052861,-8.80142
CP000994104018,-8.80045
CP000564222395,-8.80035
CP000324932354,-8.79941
CP000959722323,-8.79925
CP000910037468,-8.79728
CP001058915302,-8.79708
CP000154119433,-8.79613
CP001785951056,-8.79554
CP000464340921,-8.7954
CP000309175775,-8.79462
CP001164585345,-8.79419
CP000582490483,-8.79419
CP000263810970,-8.79401
CP001318032176,-8.7936
CP000989520586,-8.79292
CP001500197982,-8.79161
CP001582383181,-8.79149
CP000013005688,-8.79143
CP001073372507,-8.79129
CP000542831496,-8.79109
CP002979184683,-8.79058
CP001788990257,-8.79048
CP001387374049,-8.79045
CP000497334467,-8.78943
CP000438476835,-8.78886
CP000457046636,-8.78866
CP000489335181,-8.78828
CP000010052104,-8.78698
CP000098715699,-8.78607
CP000055486296,-8.78604
CP000694017486,-8.7858
CP001974621797,-8.7852
CP001090865895,-8.78472
CP000160063303,-8.7847
CP000391037742,-8.78353
CP000046461301,-8.78352
CP000072434452,-8.78223
CP000051304986,-8.78161
CP000547408858,-8.78154
CP002767336607,-8.78063
CP001787407642,-8.78035
CP001237287148,-8.77941
CP001034409870,-8.77899
CP000025180417,-8.77865
CP001384658088,-8.77834
CP001201380191,-8.778
CP000930180001,-8.77682
CP001397588739,-8.77639
CP000041389910,-8.77635
CP001248822174,-8.77589
CP000103974482,-8.77536
CP001058539569,-8.77476
CP002002863522,-8.77358
CP000748776147,-8.77251
CP000904869083,-8.7718
CP000194645641,-8.77179
CP000100728122,-8.77168
CP001204093013,-8.771
CP002815305275,-8.77096
CP000097499363,-8.7706
CP000932297398,-8.76973
CP001120136855,-8.7694
CP002231055966,-8.76931
CP000368865154,-8.76906
CP000191513176,-8.76895
CP001281929228,-8.76894
CP000319757407,-8.76886
CP001195487324,-8.76877
CP000606288282,-8.76715
CP001126943928,-8.76655
CP002248779245,-8.76642
CP000802361381,-8.76537
CP000072562862,-8.76536
CP000962085350,-8.76528
CP000827298638,-8.76491
CP000699660094,-8.76425
CP001060456233,-8.76357
CP002625120602,-8.76226
CP002407006258,-8.76215
CP000963116347,-8.76202
CP000038842043,-8.76184
CP000077033894,-8.76122
CP001743469765,-8.76077
CP000456060014,-8.75992
CP000802198261,-8.75973
CP000637279278,-8.75946
CP001089552572,-8.75886
CP001977654562,-8.75862
CP000103136963,-8.75756
CP000884905848,-8.75731
CP000644247991,-8.75694
CP000052548082,-8.75582
CP002098478222,-8.75574
CP000324550105,-8.75528
CP000973363246,-8.75431
CP001235696446,-8.75195
CP000651433217,-8.75145
CP000768962570,-8.75079
CP002035171992,-8.75007
CP002312122852,-8.749
CP000687256611,-8.74839
CP000930588048,-8.74823
CP001830539325,-8.74814
CP000669370418,-8.74809
CP002924604191,-8.74798
CP000590686341,-8.74766
CP000638319279,-8.74742
CP001190837778,-8.74742
CP000349600713,-8.74709
CP002316502206,-8.74686
CP001235301599,-8.74666
CP000047769772,-8.74611
CP002832944382,-8.74552
CP003454270719,-8.74543
CP001620954844,-8.74374
CP000982602549,-8.74331
CP000909992340,-8.74189
CP000867995382,-8.74143
CP002962649553,-8.74079
CP001138538803,-8.74079
CP000650605041,-8.73938
CP000098471666,-8.73869
CP000419631247,-8.73764
CP000809999208,-8.7374
CP000155814095,-8.73727
CP001214180492,-8.73619
CP000065394466,-8.73595
CP001384737027,-8.73579
CP001677237608,-8.73559
CP000259726547,-8.73552
CP000858777682,-8.73533
CP001235882199,-8.73494
CP002312291401,-8.73451
CP000883622958,-8.73411
CP002307382324,-8.73406
CP000115226045,-8.7337
CP000563668437,-8.73358
CP000514974861,-8.73313
CP000991641242,-8.73309
CP001833176245,-8.73274
CP002192552464,-8.73267
CP000747696743,-8.73206
CP001244748052,-8.73178
CP000072958106,-8.73146
CP000327823690,-8.73109
CP000014191981,-8.73008
CP000080851365,-8.72965
CP000548871275,-8.72952
CP002271828348,-8.72924
CP002066185343,-8.72787
CP000741486905,-8.72763
CP001086365957,-8.72602
CP002066906854,-8.72558
CP000489487645,-8.72498
CP000934263016,-8.72483
CP000778891853,-8.72401
CP001723954568,-8.7238
CP002812330396,-8.72337
CP001019228764,-8.7228
CP000263943706,-8.72245
CP002800980069,-8.72228
CP000170949861,-8.72221
CP000824195235,-8.72203
CP000649412814,-8.72181
CP001708830738,-8.72151
CP002066667400,-8.72148
CP003331109448,-8.72137
CP000094704792,-8.72133
CP001449525926,-8.72095
CP000944750327,-8.72079
CP001796344616,-8.72077
CP001627664477,-8.72042
CP001814804418,-8.72004
CP000201845109,-8.71889
CP002969252200,-8.71882
CP000072632255,-8.71879
CP003206209831,-8.71832
CP000773626407,-8.71779
CP000845583587,-8.71698
CP003466482984,-8.71679
CP000362795734,-8.7162
CP000505235991,-8.7161
CP001351781240,-8.71595
CP001999677655,-8.71511
CP000150012559,-8.71504
CP001487106439,-8.71481
CP000114954319,-8.71445
CP000729699712,-8.71433
CP001952457257,-8.71426
CP000006649263,-8.71408
CP000564003820,-8.71342
CP002717985305,-8.71316
CP001687971901,-8.71302
CP001326684572,-8.71279
CP000160537734,-8.71023
CP000119172607,-8.71023
CP000215570808,-8.70984
CP000197273117,-8.7096
CP001582964225,-8.70955
CP001108884937,-8.70906
CP001203249653,-8.70899
CP002098044442,-8.70884
CP000631951659,-8.7086
CP002343646576,-8.70788
CP000103160453,-8.7072
CP000226803926,-8.70691
CP000687046367,-8.70688
CP001099726527,-8.70674
CP002889425360,-8.70607
CP001066991809,-8.7059
CP000139943157,-8.7058
CP000549189207,-8.70516
CP001123160462,-8.70497
CP000937092322,-8.70448
CP002816606429,-8.70428
CP001964432891,-8.70424
CP001995022156,-8.70369
CP001759821332,-8.70291
CP001883475693,-8.70238
CP001032851192,-8.70174
CP000499818027,-8.7014
CP000912015865,-8.70065
CP000410141972,-8.70044
CP000494250258,-8.70009
CP001743463401,-8.70007
CP000161659409,-8.69978
CP000300454598,-8.6994
CP001449238568,-8.69914
CP000540387839,-8.69866
CP001217784694,-8.69843
CP001085856917,-8.69817
CP000380619935,-8.69793
CP001001835966,-8.69766
CP001018424899,-8.6967
CP002157830271,-8.69644
CP000349912178,-8.69607
CP001072129495,-8.69565
CP001574171469,-8.69559
CP000349616628,-8.69538
CP000230573796,-8.6952
CP002982867311,-8.6951
CP000990120090,-8.69493
CP002038413093,-8.69476
CP000433360429,-8.69469
CP003222816367,-8.694
CP000683079191,-8.69361
CP000349238263,-8.69244
CP000018746650,-8.69201
CP000740478679,-8.69163
CP002027205605,-8.69139
CP000755301949,-8.69091
CP000366046516,-8.6907
CP002969824813,-8.68895
CP000408257752,-8.68837
CP003107087302,-8.6875
CP002328428202,-8.6873
CP000549998261,-8.68693
CP000906853534,-8.68575
CP000944976314,-8.68555
CP002067101382,-8.68553
CP000660082831,-8.68522
CP000380995993,-8.68518
CP001607542968,-8.68458
CP000985166225,-8.68428
CP003310207352,-8.68331
CP001079876192,-8.68297
CP001033784238,-8.68204
CP000072404878,-8.68193
CP000503580629,-8.68179
CP002122703425,-8.68153
CP000345506402,-8.68105
CP001173648080,-8.68071
CP000259871095,-8.67921
CP001126187599,-8.67855
CP003019465624,-8.67808
CP002989870622,-8.6778
CP000111695541,-8.67745
CP001090582103,-8.67647
CP001727642302,-8.67646
CP000777453492,-8.67623
CP000265213115,-8.6756
CP001404442786,-8.67538
CP002349479807,-8.67522
CP002058065769,-8.67483
CP001115503592,-8.67455
CP001074270426,-8.67453
CP000325189549,-8.67449
CP001429900537,-8.67377
CP001825944060,-8.67359
CP000150794728,-8.67355
CP000906430989,-8.67354
CP000224777165,-8.67347
CP002537495995,-8.67271
CP000359705654,-8.67206
CP000263090800,-8.67191
CP001032586189,-8.67091
CP003259538357,-8.67052
CP000138110423,-8.6699
CP000380021567,-8.6697
CP000651419854,-8.66954
CP001203332624,-8.66927
CP003261145055,-8.6691
CP000565191813,-8.66871
CP000409635465,-8.66807
CP000051142328,-8.66679
CP002034893291,-8.66615
CP000103168861,-8.66512
CP001182672820,-8.66497
CP000319657440,-8.66485
CP000107055157,-8.66482
CP000229099233,-8.66473
CP000120453959,-8.66453
CP000833022512,-8.66437
CP000933085887,-8.66409
CP001585839115,-8.66383
CP002707387843,-8.66349
CP000432327702,-8.66262
CP000239608532,-8.6625
CP000111321267,-8.66219
CP000259464425,-8.66167
CP000659706164,-8.66112
CP001620931309,-8.66045
CP000118061944,-8.66003
CP001734653779,-8.6599
CP001859790079,-8.65975
CP001105352782,-8.65946
CP000459914874,-8.65935
CP000437501462,-8.65929
CP002249861289,-8.65926
CP000605905529,-8.65917
CP000538905897,-8.65864
CP001959987322,-8.65847
CP000979391894,-8.65825
CP000197521133,-8.65804
CP001077518202,-8.65724
CP001078461667,-8.65626
CP001690017811,-8.65617
CP002272335979,-8.65452
CP000699509668,-8.65397
CP002308978033,-8.65392
CP000510200272,-8.65369
CP000743708423,-8.6533
CP000039547953,-8.65327
CP002327574372,-8.6527
CP000607342305,-8.65263
CP000769713863,-8.65229
CP000756709678,-8.65228
CP000895582472,-8.65228
CP000204574981,-8.65195
CP002005197146,-8.65187
CP000409737820,-8.65183
CP000354623418,-8.65144
CP000031547413,-8.65089
CP002012403770,-8.6508
CP001456748407,-8.64981
CP001706243859,-8.6497
CP002782704425,-8.64848
CP000691586703,-8.64819
CP001236933123,-8.64809
CP000810210619,-8.64767
CP002531364406,-8.64722
CP002741496809,-8.64653
CP001236957804,-8.64648
CP002815405213,-8.64615
CP001400504909,-8.6459
CP000262072989,-8.64562
CP002782910747,-8.64511
CP000122008914,-8.64477
CP001581841422,-8.64421
CP000606430203,-8.64399
CP000743922973,-8.64357
CP001731212111,-8.64339
CP001057360856,-8.6433
CP000381023956,-8.64313
CP000347390812,-8.64242
CP000544516890,-8.6422
CP001038914468,-8.64208
CP001077834511,-8.64202
CP000486361257,-8.6419
CP000544966424,-8.64184
CP000052251283,-8.6415
CP000109736633,-8.64146
CP000582346140,-8.64092
CP000357477858,-8.64091
CP001699435352,-8.64079
CP001200238294,-8.64033
CP000010178773,-8.64009
CP000980141438,-8.63946
CP000354735303,-8.63921
CP001642731413,-8.63905
CP001192994194,-8.63901
CP002940492497,-8.63885
CP003238094198,-8.63795
CP001060646993,-8.63749
CP000698929620,-8.63721
CP000456917319,-8.63718
CP000319629522,-8.63657
CP002248542967,-8.63605
CP002035240286,-8.63384
CP000150388323,-8.63354
CP000501415878,-8.63323
CP002068889019,-8.63314
CP001625726178,-8.633
CP001190357874,-8.63262
CP000466600679,-8.63144
CP001837404797,-8.63085
CP000108528925,-8.63076
CP000973338549,-8.63071
CP000629800683,-8.63006
CP002330428032,-8.62921
CP000085503400,-8.62867
CP000159968554,-8.62861
CP001500010528,-8.62857
CP001962204917,-8.62853
CP000107821311,-8.62831
CP000417701738,-8.62808
CP000362761531,-8.62808
CP000990354288,-8.62775
CP000444412312,-8.62749
CP002154014276,-8.62724
CP000219876062,-8.62633
CP000963906173,-8.62604
CP000179018911,-8.62533
CP002037494557,-8.62476
CP001942113198,-8.62468
CP000192047068,-8.62445
CP000088608784,-8.62373
CP000354055731,-8.62336
CP000886566199,-8.62285
CP002285870023,-8.62126
CP000945579220,-8.62109
CP001082917006,-8.62079
CP001124674022,-8.62061
CP003215171961,-8.62045
CP002239215113,-8.62044
CP000990634870,-8.62025
CP001058684145,-8.6192
CP000746716005,-8.6191
CP000019278679,-8.61898
CP001098342496,-8.61856
CP000708996805,-8.61804
CP002082363634,-8.6177
CP001254406481,-8.61745
CP001988177013,-8.61735
CP002312125156,-8.6159
CP001620238536,-8.61498
CP002475763981,-8.61424
CP000098673803,-8.61419
CP000319949883,-8.61419
CP000661755635,-8.61402
CP001081714707,-8.61392
CP003239774265,-8.61382
CP000947298120,-8.61361
CP003275677685,-8.61299
CP001333318876,-8.61297
CP000404038114,-8.61273
CP002273548098,-8.61252
CP000959678240,-8.6124
CP000211310698,-8.61238
CP001201374741,-8.61224
CP000103169075,-8.61164
CP000499759456,-8.61081
CP000292705841,-8.61074
CP000440523549,-8.61049
CP002683242919,-8.60981
CP000178003731,-8.60948
CP000330844844,-8.60898
CP000359321929,-8.60897
CP000637633315,-8.60869
CP000223482722,-8.60815
CP000343373404,-8.60806
CP000623860600,-8.60787
CP001057834669,-8.60767
CP000684974687,-8.60763
CP000303669024,-8.60548
CP001251492399,-8.60514
CP001795158681,-8.60475
CP002627125327,-8.60459
CP001933757838,-8.6044
CP001654604969,-8.6042
CP002066664307,-8.60416
CP000261724094,-8.60402
CP001695773697,-8.60381
CP000364885592,-8.6033
CP000724559691,-8.60305
CP000157325628,-8.60302
CP000131849739,-8.60296
CP000209384606,-8.60277
CP000228340279,-8.60238
CP000918314386,-8.6016
CP001378969691,-8.60132
CP002811653513,-8.59934
CP000970871516,-8.59866
CP000089070134,-8.59845
CP001841203177,-8.59777
CP000163219471,-8.59739
CP000026596132,-8.59617
CP000210649662,-8.59602
CP002172089450,-8.59564
CP001202198565,-8.59497
CP000355152442,-8.59494
CP002269999678,-8.59491
CP001039520804,-8.59415
CP000545136346,-8.59382
CP000757385515,-8.59377
CP000758009156,-8.59342
CP000047255792,-8.59314
CP000341991065,-8.59267
CP002738489898,-8.59259
CP000511823814,-8.59247
CP002190735062,-8.59242
CP000471476449,-8.59222
CP002090063828,-8.59221
CP001474075142,-8.59215
CP001590320094,-8.59206
