id,docking_score
CP000685163599,-8.79784
CP000648029566,-8.79274
CP000166627455,-8.79174
CP000740115626,-8.78942
CP002233797331,-8.78806
CP000123379528,-8.78799
CP002067122667,-8.78751
CP001137963024,-8.78681
CP000409503643,-8.78583
CP000518065693,-8.78382
CP000799475857,-8.78229
CP000276041515,-8.78214
CP000357672590,-8.78199
CP001992893050,-8.78112
CP000051962155,-8.78091
CP000880268842,-8.77843
CP001124648930,-8.77567
CP000493882188,-8.77542
CP000007851238,-8.77522
CP001829639690,-8.77484
CP000102539259,-8.77392
CP002341861474,-8.7739
CP001948715911,-8.77369
CP002415662680,-8.77314
CP000659205803,-8.77234
CP002341826384,-8.77025
CP000253539091,-8.77004
CP001208112778,-8.77001
CP002204755232,-8.76995
CP000641791465,-8.76866
CP000061795224,-8.76041
CP000403318514,-8.75994
CP003327966843,-8.75964
CP000193048335,-8.759
CP000303756340,-8.7589
CP003128136210,-8.75828
CP000804952107,-8.75796
CP003494320283,-8.75731
CP000495622731,-8.75641
CP000561056463,-8.75593
CP000660885690,-8.75453
CP000343632083,-8.75434
CP000698354297,-8.75378
CP002154187419,-8.75375
CP001057826767,-8.7536
CP001600384983,-8.75353
CP000496158549,-8.75321
CP002102830715,-8.75205
CP002506132558,-8.75154
CP000040564917,-8.75078
CP001969178272,-8.75075
CP000608827559,-8.74748
CP000870666341,-8.74493
CP000706786058,-8.74491
CP001947373360,-8.74335
CP002067241785,-8.74319
CP001359975573,-8.74313
CP003353547231,-8.74229
CP001687867445,-8.74198
CP000807347148,-8.73832
CP000209958424,-8.73827
CP000434129185,-8.7379
CP000160697684,-8.73612
CP003004835669,-8.73466
CP000656118806,-8.73358
CP002714889791,-8.7326
CP000098672847,-8.73149
CP002732199227,-8.73131
CP001387437162,-8.72844
CP002153350258,-8.72807
CP002038089056,-8.72797
CP003053916859,-8.72731
CP000561338756,-8.72551
CP000230240665,-8.72527
CP000360840092,-8.72461
CP000411972366,-8.72264
CP001759909118,-8.72202
CP000661623953,-8.72194
CP001855620929,-8.72115
CP000931849601,-8.72078
CP001797978010,-8.72053
CP000642643193,-8.71979
CP001380168237,-8.71883
CP000872263032,-8.71843
CP002659450198,-8.71825
CP000293731212,-8.71823
CP002330627674,-8.71765
CP002598476378,-8.717
CP000718891826,-8.71633
CP000261637627,-8.71504
CP000500568672,-8.71485
CP001018975926,-8.712
CP000727261838,-8.71153
CP000539767490,-8.71008
CP001945589588,-8.70984
CP000131035763,-8.70958
CP000099188755,-8.70944
CP001185062162,-8.70912
CP001075647518,-8.70727
CP001685172284,-8.70684
CP001282237852,-8.70674
CP002288994433,-8.70672
CP000769413905,-8.70622
CP000161047843,-8.7061
CP000365351656,-8.70309
CP001958486361,-8.70254
CP001762597449,-8.70245
CP000559258488,-8.70213
CP000900072796,-8.70003
CP000220174867,-8.69938
CP000366238303,-8.69734
CP002491074649,-8.69717
CP002319873448,-8.69712
CP001032008041,-8.69706
CP001861181870,-8.69573
CP003143261005,-8.6952
CP000047782370,-8.69385
CP000865987654,-8.69358
CP000031528780,-8.69182
CP000976227930,-8.69158
CP002759713668,-8.69003
CP000150696130,-8.68947
CP000150377504,-8.6867
CP001857762192,-8.68616
CP000269434911,-8.68609
CP001896176088,-8.68459
CP000364871894,-8.68324
CP001685061995,-8.68323
CP001995900456,-8.68298
CP001517407472,-8.68186
CP000262842219,-8.68112
CP001387369248,-8.68064
CP002858014778,-8.68062
CP002253772742,-8.68025
CP002858129310,-8.68004
CP000881400607,-8.67938
CP001336047005,-8.67872
CP000078187113,-8.6787
CP001059014507,-8.67797
CP000905568712,-8.67749
CP002035416192,-8.67729
CP000340051074,-8.6767
CP000675407439,-8.67484
CP002201866541,-8.67393
CP000947805798,-8.67359
CP000854601514,-8.67107
CP000327712256,-8.67093
CP000498968053,-8.67082
CP000096402255,-8.67
CP002027038921,-8.66984
CP000204460298,-8.6688
CP000769624981,-8.6686
CP000962778966,-8.66814
CP002133288544,-8.66671
CP001629238246,-8.66603
CP000062174532,-8.66583
CP001031728295,-8.66403
CP002252175278,-8.66395
CP000659077515,-8.66342
CP000660759420,-8.6633
CP001242665151,-8.66303
CP002951076576,-8.66206
CP000929869787,-8.65968
CP002037006388,-8.65955
CP001389129489,-8.65929
CP000054870428,-8.65893
CP000100177476,-8.65893
CP000045505036,-8.65818
CP002297923942,-8.65808
CP002309171866,-8.65776
CP001077739931,-8.65764
CP000656482565,-8.65707
CP000006502996,-8.65694
CP000526392924,-8.65665
CP003293280204,-8.65663
CP002034855835,-8.65496
CP002782452052,-8.65409
CP001015424148,-8.65389
CP002548221162,-8.65337
CP000102828289,-8.65306
CP002523439272,-8.65274
CP001127070228,-8.65235
CP000221505957,-8.65079
CP001743749802,-8.65021
CP002061724718,-8.64989
CP002798437300,-8.64937
CP000364910773,-8.64927
CP000794489264,-8.64832
CP001615970143,-8.64746
CP000266887751,-8.64604
CP002332630854,-8.64583
CP000906230267,-8.6446
CP000310857986,-8.64458
CP002308437668,-8.6427
CP000987142627,-8.64217
CP000690123883,-8.64084
CP001991841333,-8.64021
CP000224207467,-8.63981
CP002876573770,-8.63977
CP002709674877,-8.63939
CP001199305833,-8.63921
CP000799506148,-8.63831
CP002752932504,-8.63822
CP001147958576,-8.63734
CP000260113583,-8.63646
CP001969016817,-8.63633
CP000936162766,-8.63572
CP001283161163,-8.63508
CP002196985740,-8.63417
CP000206001789,-8.63292
CP000641239476,-8.62997
CP001035554218,-8.62972
CP001861956393,-8.62946
CP000854586653,-8.6257
CP000493776410,-8.62489
CP002341765443,-8.62463
CP002282939489,-8.62425
CP000063606857,-8.62394
CP003440551499,-8.62389
CP001043375312,-8.62376
CP002173281748,-8.62368
CP002201993274,-8.62328
CP001883737554,-8.62316
CP000809871828,-8.62292
CP000728932088,-8.62268
CP002959158058,-8.62178
CP001009777341,-8.62109
CP001983701031,-8.6205
CP001013199706,-8.62039
CP001104325794,-8.62013
CP000760675934,-8.62005
CP000493032892,-8.61876
CP001034322405,-8.61822
CP002103748107,-8.61762
CP000107343369,-8.6175
CP000480917585,-8.61725
CP000369277990,-8.61631
CP001715542744,-8.6154
CP000608523022,-8.61528
CP000672604989,-8.61522
CP000897719243,-8.61382
CP000010191965,-8.61375
CP000192974474,-8.61367
CP001861757110,-8.61304
CP002313792509,-8.61247
CP001199650954,-8.61167
CP003316039973,-8.61158
CP002271373876,-8.61138
CP002344945000,-8.61032
CP000102571995,-8.60979
CP000895936210,-8.60921
CP001841297050,-8.60904
CP002436775439,-8.60883
CP000705586538,-8.60763
CP000327837446,-8.60648
CP001732987591,-8.60583
CP000061958193,-8.60501
CP001724924648,-8.60465
CP002003077882,-8.60442
CP001613154091,-8.60432
CP001617161935,-8.60404
CP000663769764,-8.60349
CP002153343241,-8.60255
CP002788334752,-8.60227
CP001282413107,-8.60188
CP000287968576,-8.60149
CP000754348326,-8.60133
CP000210141984,-8.60129
CP001708452345,-8.60115
CP000770670437,-8.60017
CP000747769986,-8.59947
CP001362090026,-8.59781
CP000646817965,-8.59732
CP001028505954,-8.59706
CP001361500709,-8.59695
CP002657097324,-8.59693
CP000309909036,-8.59645
CP000012736410,-8.59629
CP000961953502,-8.59607
CP002976326428,-8.59606
CP003289459057,-8.59572
CP002035438347,-8.59544
CP000102319042,-8.59541
CP000466893660,-8.59414
CP001617277368,-8.59354
CP000564548413,-8.59255
CP002460311639,-8.59246
CP001839685282,-8.59226
CP000076332140,-8.59193
CP001759740889,-8.59126
CP000339240395,-8.59054
CP002458351473,-8.59024
CP000912197383,-8.59023
CP000632570063,-8.58945
CP002436279391,-8.58939
CP002202753820,-8.58853
CP001861524993,-8.58795
CP000739740482,-8.58748
CP000165371996,-8.58589
CP000343148515,-8.58537
CP000961768710,-8.5851
CP000867248103,-8.58439
CP001034625258,-8.58391
CP000580849779,-8.58372
CP002249924027,-8.58295
CP000689444830,-8.58269
CP000494909926,-8.58268
CP000756209074,-8.58252
CP002313000878,-8.58204
CP000629550279,-8.58132
CP001641207117,-8.58043
CP000760449819,-8.58018
CP002543147442,-8.58013
CP000655323963,-8.57995
CP000659460119,-8.57866
CP001282494786,-8.57823
CP000008969566,-8.57795
CP000643437378,-8.57753
CP000354451860,-8.57735
CP001794122329,-8.57731
CP002097680236,-8.57714
CP000069768286,-8.57635
CP000840213377,-8.57613
CP001994119437,-8.57575
CP001708405737,-8.57573
CP000172643142,-8.57468
CP000761431192,-8.57462
CP001004337097,-8.5743
CP000928658177,-8.57426
CP001660113282,-8.5723
CP002006163412,-8.57143
CP002337801238,-8.57126
CP002345283098,-8.57091
CP000012011280,-8.57014
CP001201109558,-8.56997
CP000167503926,-8.56979
CP000165415443,-8.56969
CP002478359923,-8.56854
CP001705863513,-8.56827
CP000520785685,-8.56726
CP001997579573,-8.56449
CP001818646879,-8.56425
CP000833041853,-8.56422
CP002811189418,-8.5641
CP000834057485,-8.56383
CP000263734635,-8.56327
CP000879959474,-8.56305
CP001214163446,-8.5625
CP000991775986,-8.56235
CP000124285306,-8.56209
CP002486733610,-8.56177
CP000386253862,-8.56098
CP000007665057,-8.56096
CP001377642273,-8.56087
CP000667578453,-8.56037
CP000690053677,-8.5596
CP002025700618,-8.55763
CP002003576747,-8.55736
CP000325533055,-8.55657
CP001060038588,-8.55652
CP000495254109,-8.55644
CP003111732428,-8.55579
CP000806669967,-8.55545
CP002328432686,-8.55533
CP000245285288,-8.55518
CP000211693500,-8.555
CP001336481750,-8.55314
CP000030523434,-8.55306
CP000629769661,-8.55291
CP000192989375,-8.5528
CP001760072508,-8.55258
CP000661705099,-8.55082
CP000072782722,-8.55041
CP001984138176,-8.54995
CP000661603773,-8.54984
CP002624500190,-8.54983
CP002311729071,-8.54867
CP000834843378,-8.54762
CP000558876199,-8.54698
CP001958428826,-8.54688
CP001961148782,-8.54603
CP000832913346,-8.54588
CP000700694602,-8.54512
CP002286304239,-8.54504
CP000545486879,-8.54273
CP000773796024,-8.54266
CP000905484724,-8.54213
CP000583223517,-8.54212
CP002032134542,-8.54186
CP000597541990,-8.54042
CP000661431798,-8.5404
CP000349799691,-8.54005
CP000065620627,-8.53931
CP001200815499,-8.53887
CP003229310480,-8.53872
CP000473211952,-8.5386
CP001984872994,-8.53796
CP001625363704,-8.53795
CP002247856914,-8.53774
CP000743827323,-8.53697
CP002316135893,-8.53678
CP002415865994,-8.53619
CP001154701636,-8.53616
CP001946502326,-8.53603
CP001573384160,-8.53494
CP000967736600,-8.53477
CP001795948520,-8.53461
CP000113673564,-8.53461
CP000641170688,-8.53441
CP002954373895,-8.53419
CP000036281232,-8.5338
CP000919537269,-8.53358
CP000949314663,-8.53241
CP000493734391,-8.5322
CP003505970302,-8.53217
CP001994538022,-8.53091
CP002156810195,-8.53062
CP000012868579,-8.53048
CP000031878405,-8.52998
CP003252515319,-8.52975
CP001083461837,-8.52957
CP001250410781,-8.52942
CP001011278974,-8.52933
CP001886774100,-8.52883
CP001829158749,-8.52843
CP001978990472,-8.5275
CP002781727435,-8.52581
CP000781827194,-8.52542
CP002420751998,-8.52359
CP002690747908,-8.52345
CP000374166531,-8.52268
CP001568993295,-8.52231
CP000501386969,-8.52157
CP001027668297,-8.52109
CP002075978860,-8.52102
CP002513264533,-8.52045
CP001937822004,-8.52021
CP003443179688,-8.51985
CP000642462887,-8.51953
CP000013120249,-8.51949
CP001516710606,-8.51859
CP000657923562,-8.51843
CP002351138208,-8.51814
CP003037315196,-8.51734
CP000009349535,-8.51727
CP002223770424,-8.51679
CP002160183162,-8.51653
CP000130616622,-8.51628
CP000582135743,-8.51539
CP000160649541,-8.51466
CP000767411322,-8.51406
CP001795534881,-8.51335
CP001200040132,-8.51328
CP001025628667,-8.51309
CP000012822975,-8.5126
CP001191831609,-8.51212
CP000227989822,-8.51192
CP002082482718,-8.51116
CP000912064418,-8.51089
CP000358135337,-8.51053
CP002064836805,-8.51048
CP001012694063,-8.51043
CP000106116646,-8.51013
CP000338624074,-8.51009
CP001028822150,-8.50874
CP002981201935,-8.50814
CP001081308225,-8.50795
CP000345388060,-8.5079
CP000661679370,-8.50735
CP000825497415,-8.5069
CP000774017898,-8.50678
CP000024981008,-8.5066
CP001704728813,-8.50646
CP001874139675,-8.50619
CP002140946350,-8.50603
CP000297667441,-8.50573
CP000007572674,-8.50525
CP000330838617,-8.50503
CP000115399556,-8.50467
CP001077801125,-8.50425
CP000635350321,-8.5041
CP000311084924,-8.50397
CP002177087766,-8.50396
CP002807108621,-8.50392
CP001241952408,-8.50367
CP000935893801,-8.50344
CP001122835049,-8.5031
CP001244508328,-8.50302
CP000814945136,-8.50246
CP001616281339,-8.50207
CP001602168827,-8.50178
CP001123011339,-8.50173
CP000963888491,-8.5009
CP000190284619,-8.49986
CP000973139358,-8.49974
CP002795143604,-8.49935
CP002833746168,-8.4993
CP003220481538,-8.49924
CP000641250456,-8.49885
CP002629802717,-8.49884
CP001249470867,-8.49822
CP000550271059,-8.49758
CP001119003522,-8.497
CP001009312996,-8.49669
CP002765175322,-8.49667
CP000580849869,-8.49535
CP003267233561,-8.49428
CP001373066596,-8.49398
CP000932124897,-8.49371
CP002962959754,-8.4937
CP001200687523,-8.49347
CP002676504675,-8.49324
CP000828206289,-8.49246
CP000298456233,-8.49184
CP001656207784,-8.49131
CP001854645013,-8.49112
CP000102705194,-8.49098
CP001199538524,-8.49016
CP001240847608,-8.4901
CP001014954983,-8.49003
CP001386513693,-8.48897
CP000975554701,-8.48876
CP002639758863,-8.4887
CP002501285947,-8.48855
CP002838406206,-8.4885
CP000742347667,-8.48847
CP001831282852,-8.48755
CP000189142585,-8.48691
CP002359985201,-8.48671
CP002180899587,-8.48594
CP002359097115,-8.48586
CP001430304634,-8.48535
CP000904715724,-8.48532
CP000341740811,-8.48526
CP000161098897,-8.48508
CP001090385064,-8.48473
CP000570524378,-8.48416
CP000799234417,-8.48396
CP000840901124,-8.48381
CP000929887315,-8.48332
CP000123859815,-8.48288
CP000580129708,-8.48178
CP000701980287,-8.48048
CP000897049298,-8.48045
CP000255318098,-8.48033
CP001079967674,-8.48026
CP000025780237,-8.48025
CP001854035242,-8.48004
CP002250279173,-8.47994
CP001051807555,-8.47982
CP001282481292,-8.47962
CP001775558331,-8.47946
CP000746994334,-8.47841
CP002812084238,-8.47829
CP002483849949,-8.47827
CP001121476642,-8.47813
CP001317352952,-8.47762
CP000368954606,-8.47744
CP000342432380,-8.47633
CP000824362583,-8.4759
CP000929999225,-8.47577
CP002412378119,-8.47513
CP003203401433,-8.47428
CP002014453412,-8.47427
CP000062374812,-8.47414
CP002585409161,-8.47366
CP001550824498,-8.47283
CP002732438887,-8.47274
CP000130925445,-8.47257
CP001059148010,-8.472
CP000230244707,-8.4719
CP003505852360,-8.47152
CP000983198774,-8.47144
CP000963628666,-8.47085
CP001018216758,-8.46971
CP001684428050,-8.4697
CP002495041327,-8.46894
CP002679952420,-8.46796
CP002802451820,-8.46771
CP000057367439,-8.4676
CP000309298326,-8.46723
CP003239475685,-8.46712
CP000794990172,-8.46703
CP001161978193,-8.46686
CP002315828183,-8.46635
CP000383974431,-8.46468
CP000770668147,-8.46442
CP000403206623,-8.4642
CP002565806718,-8.46411
CP001246840803,-8.46337
CP001787615601,-8.46239
CP001397867338,-8.46197
CP002981767251,-8.46187
CP002971376089,-8.46186
CP000628083105,-8.46149
CP001233188541,-8.46084
CP001327868456,-8.4607
CP000976365507,-8.46067
CP003006157580,-8.46058
CP000078239723,-8.46016
CP000943878025,-8.46005
CP000075119436,-8.45992
CP001877302061,-8.45923
CP000624879323,-8.45879
CP002307314981,-8.45853
CP000786186682,-8.45847
CP000558598035,-8.45811
CP000907008310,-8.45802
CP000130994232,-8.4578
CP002440538326,-8.4578
CP000671042343,-8.45748
CP003337600728,-8.45656
CP000082262348,-8.45652
CP000373045408,-8.45607
CP002822444953,-8.45572
CP001958297833,-8.45532
CP001641788806,-8.4553
CP001389964230,-8.45466
CP000192968479,-8.45388
CP001845338894,-8.45388
CP001389969875,-8.45376
CP000203987233,-8.45294
CP000909976360,-8.45292
CP002086910845,-8.45272
CP000708604352,-8.45264
CP002527331994,-8.45236
CP000100774911,-8.452
CP001569859143,-8.45074
CP000816013205,-8.45033
CP002269765161,-8.45033
CP000350442194,-8.45028
CP001188650759,-8.45012
CP002444650555,-8.44999
CP001482334104,-8.44999
CP000943119000,-8.44977
CP001843131287,-8.44925
CP002484258586,-8.44812
CP002142078111,-8.44792
CP000652465766,-8.44733
CP002191123110,-8.44697
CP000219154863,-8.44678
CP000660365574,-8.44656
CP001090301264,-8.44647
CP002255421620,-8.44633
CP000373150898,-8.44624
CP000373269964,-8.44554
CP002000928963,-8.44544
CP002628405386,-8.44433
CP001870633470,-8.44381
CP000478815475,-8.44306
CP003259280535,-8.44283
CP003338912848,-8.44258
CP001188645012,-8.44226
CP001163878829,-8.44221
CP002897412357,-8.44217
CP001372751662,-8.44178
CP000339567581,-8.44175
CP002925249047,-8.44166
CP001284785413,-8.44154
CP000804884744,-8.44153
CP000198199954,-8.43958
CP000039461628,-8.43952
CP001184308491,-8.439
CP003460418093,-8.43857
CP000547679197,-8.43753
CP001081128211,-8.43744
CP003131089268,-8.43692
CP000979507904,-8.43668
CP000489981606,-8.43661
CP001060757756,-8.43635
CP001067906318,-8.43597
CP000016323157,-8.43595
CP003124279919,-8.43583
CP000410367173,-8.4355
CP003273444530,-8.43482
CP000212264449,-8.43455
CP000551559368,-8.43454
CP001079642036,-8.43451
CP002796300808,-8.43427
CP001167215728,-8.43407
CP000479775310,-8.43397
CP001724894932,-8.43394
CP001874837187,-8.43354
CP000661794595,-8.43351
CP000907065534,-8.43338
CP001077667957,-8.43315
CP000191426966,-8.43314
CP001840188614,-8.43254
CP000606185939,-8.43248
CP002153438058,-8.43222
CP000727135361,-8.43208
CP000174770770,-8.43192
CP000449262808,-8.43082
CP001109480873,-8.43037
CP001246512768,-8.43011
CP001784134425,-8.43007
CP001946466187,-8.43007
CP001590921719,-8.42964
CP002099009464,-8.42919
CP002065767728,-8.42815
CP001429426509,-8.42782
CP000978079980,-8.42768
CP000741705670,-8.42756
CP000006443607,-8.42747
CP001606108490,-8.42738
CP002757337329,-8.42728
CP001222828699,-8.42723
CP000769050070,-8.42645
CP002065617542,-8.42609
CP001373337034,-8.42567
CP002329498819,-8.42532
CP001572126714,-8.42498
CP002330126496,-8.42498
CP000624946013,-8.42462
CP000727502684,-8.42455
CP000498376032,-8.42445
CP001616601631,-8.42418
CP000786882852,-8.42364
CP000343103609,-8.42353
CP002832271584,-8.42344
CP000927609825,-8.4233
CP001562052390,-8.42327
CP000007961290,-8.42326
CP002351568635,-8.42315
CP001376469034,-8.4226
CP003132503347,-8.42251
CP000897348085,-8.42243
CP001562197763,-8.4221
CP001798989426,-8.42196
CP001204448582,-8.42145
CP001164303739,-8.42003
CP001326691686,-8.4178
CP002066675541,-8.41762
CP000661713941,-8.4176
CP000243937047,-8.41755
CP002816578363,-8.41711
CP000624196314,-8.4169
CP001616654854,-8.41666
CP000563696423,-8.41638
CP000310228251,-8.41601
CP000521869044,-8.41558
CP002202739693,-8.41538
CP000945427536,-8.41515
CP000522066485,-8.41511
CP000804753918,-8.4149
CP002153738159,-8.41442
CP000542221196,-8.41442
CP000897779101,-8.41404
CP000300063631,-8.41348
CP001055261576,-8.41344
CP000052840796,-8.41318
CP000573953529,-8.41231
CP001794228615,-8.41017
CP001029148140,-8.41015
CP001995606820,-8.40994
CP002521520467,-8.40974
CP000437614082,-8.409
CP002417044977,-8.40878
CP000094835369,-8.40859
CP000985207510,-8.40849
CP001425046721,-8.40835
CP001753464851,-8.40783
CP001925792858,-8.40654
CP002311257810,-8.40638
CP001931495905,-8.40616
CP000833793413,-8.40608
CP000361060908,-8.40574
CP001600287703,-8.4048
CP001032456424,-8.40476
CP002298095115,-8.40474
CP003098738379,-8.40472
CP002680357517,-8.40368
CP001027712240,-8.40347
CP001199541204,-8.40327
CP001982111512,-8.40322
CP001188264101,-8.4032
CP000979158524,-8.40312
CP001715399462,-8.4027
CP001994917487,-8.40216
CP002974835746,-8.40202
CP000748261904,-8.40197
CP001909007473,-8.40185
CP000259639721,-8.40157
CP001682421321,-8.40137
CP001126788675,-8.40123
CP000342029938,-8.40074
CP000025067867,-8.40073
CP000185906293,-8.40066
CP002068417265,-8.39977
CP000624725354,-8.39968
CP001242929573,-8.39961
CP002704582987,-8.39889
CP002971079616,-8.3987
CP000944136850,-8.3987
CP000554145795,-8.39841
CP000204069552,-8.39827
CP000859546024,-8.39823
CP001706229076,-8.39789
CP001734781906,-8.39667
CP000859501173,-8.39626
CP001329543698,-8.39622
CP000547766168,-8.39618
CP000834596398,-8.39584
CP000031777624,-8.395
CP001714204390,-8.39456
CP000074652211,-8.39423
CP001606993824,-8.39421
